Vehicle, Moves, Counter, Time, Velocity, CVelocity
65,1, 1361134, 20382310912.000000, 0.049062, 0.000001
66,1, 1, 155524864.000000, 6.429840, 1.000000
67,1, 296885, 4024942080.000000, 0.248451, 0.000003
68,1, 370182, 5841218816.000000, 0.171197, 0.000003
69,1, 67795, 2544281088.000000, 0.393038, 0.000015
70,1, 4, 280314112.000000, 3.567427, 0.250000
71,1, 1, 124907008.000000, 8.005956, 1.000000
72,1, 265148, 4160207872.000000, 0.240373, 0.000004
73,1, 67794, 2530981120.000000, 0.395104, 0.000015
74,1, 154963, 3181975040.000000, 0.314270, 0.000006
75,1, 67796, 2522427136.000000, 0.396444, 0.000015
76,1, 118490, 3502330880.000000, 0.285524, 0.000008
77,1, 1, 274558976.000000, 3.642205, 1.000000
78,1, 139276, 3128230144.000000, 0.319670, 0.000007
79,1, 118489, 3448176896.000000, 0.290008, 0.000008
80,1, 828299, 10125281024.000000, 0.098763, 0.000001
81,1, 1, 511592960.000000, 1.954679, 1.000000
82,1, 2, 143008000.000000, 6.992616, 0.500000
83,1, 2, 168518912.000000, 5.934052, 0.500000
84,1, 1, 102782976.000000, 9.729238, 1.000000
85,1, 1, 280850944.000000, 3.560608, 1.000000
86,1, 9553, 124272896.000000, 8.046807, 0.000105
87,1, 4, 359932928.000000, 2.778295, 0.250000
88,1, 1, 105138944.000000, 9.511224, 1.000000
89,1, 9552, 113956864.000000, 8.775250, 0.000105
90,1, 49353, 1556957952.000000, 0.642278, 0.000020
91,1, 148230, 3811034880.000000, 0.262396, 0.000007
92,1, 67794, 2395163136.000000, 0.417508, 0.000015
93,1, 1, 100773888.000000, 9.923206, 1.000000
94,1, 157741, 3732482048.000000, 0.267918, 0.000006
95,1, 396764, 9489884928.000000, 0.105375, 0.000003
96,1, 1, 103193088.000000, 9.690572, 1.000000
97,1, 76457, 1582432000.000000, 0.631939, 0.000013
98,1, 1, 399777024.000000, 2.501394, 1.000000
99,1, 1, 220416000.000000, 4.536876, 1.000000
100,1, 828298, 10008299008.000000, 0.099917, 0.000001
101,1, 247457, 6879470848.000000, 0.145360, 0.000004
102,1, 98832, 3318620160.000000, 0.301330, 0.000010
103,1, 1, 284632832.000000, 3.513298, 1.000000
104,1, 231787, 3743450880.000000, 0.267133, 0.000004
105,1, 3, 284184064.000000, 3.518846, 0.333333
106,1, 275332, 3808606976.000000, 0.262563, 0.000004
107,1, 2, 283405056.000000, 3.528519, 0.500000
108,1, 98836, 3316808960.000000, 0.301495, 0.000010
109,1, 1, 225116160.000000, 4.442151, 1.000000
110,1, 2, 623270144.000000, 1.604441, 0.500000
111,1, 98835, 3315640064.000000, 0.301601, 0.000010
112,1, 2, 447689984.000000, 2.233689, 0.500000
113,1, 255809, 3962632960.000000, 0.252357, 0.000004
114,1, 49352, 1488421120.000000, 0.671853, 0.000020
115,1, 151996, 3341512960.000000, 0.299266, 0.000007
116,1, 157740, 3724779776.000000, 0.268472, 0.000006
117,1, 370181, 5625007104.000000, 0.177778, 0.000003
118,1, 2, 213964800.000000, 4.673666, 0.500000
119,1, 157739, 3723616768.000000, 0.268556, 0.000006
120,1, 396763, 9481181952.000000, 0.105472, 0.000003
121,1, 139275, 2990248960.000000, 0.334420, 0.000007
122,1, 72766, 1599569920.000000, 0.625168, 0.000014
123,1, 1, 644916992.000000, 1.550587, 1.000000
124,1, 98834, 3311067904.000000, 0.302017, 0.000010
125,1, 231786, 3736244224.000000, 0.267648, 0.000004
126,1, 139274, 2988777984.000000, 0.334585, 0.000007
127,1, 1, 442617088.000000, 2.259289, 1.000000
128,1, 1, 362944000.000000, 2.755246, 1.000000
129,1, 1, 114013184.000000, 8.770915, 1.000000
130,1, 396762, 9478508032.000000, 0.105502, 0.000003
131,1, 72766, 1597115904.000000, 0.626129, 0.000014
132,1, 139273, 2986913024.000000, 0.334794, 0.000007
133,1, 1, 431083008.000000, 2.319739, 1.000000
134,1, 98833, 3308636928.000000, 0.302239, 0.000010
135,1, 396761, 9477274880.000000, 0.105516, 0.000003
136,1, 1, 615425792.000000, 1.624891, 1.000000
137,1, 370180, 5619315968.000000, 0.177958, 0.000003
138,1, 396760, 9476534016.000000, 0.105524, 0.000003
139,1, 180376, 3718798848.000000, 0.268904, 0.000006
140,1, 1, 111566080.000000, 8.963298, 1.000000
141,1, 396759, 9475886080.000000, 0.105531, 0.000003
142,1, 275330, 3797655040.000000, 0.263320, 0.000004
143,1, 2, 207387136.000000, 4.821900, 0.500000
144,1, 180366, 3996002048.000000, 0.250250, 0.000006
145,1, 139272, 2983667968.000000, 0.335158, 0.000007
146,1, 396758, 9331761152.000000, 0.107161, 0.000003
147,1, 65054, 1423811072.000000, 0.702340, 0.000015
148,1, 139271, 2810899968.000000, 0.355758, 0.000007
149,1, 167178, 3584954880.000000, 0.278944, 0.000006
150,1, 300115, 4768430848.000000, 0.209713, 0.000003
151,1, 4, 1035303168.000000, 0.965901, 0.250000
152,1, 360801, 9003020032.000000, 0.111074, 0.000003
153,1, 3, 987589120.000000, 1.012567, 0.333333
154,1, 207520, 6284227072.000000, 0.159129, 0.000005
155,1, 194865, 3228269824.000000, 0.309763, 0.000005
156,1, 31385, 1573867008.000000, 0.635378, 0.000032
157,1, 1, 729278208.000000, 1.371219, 1.000000
158,1, 1, 667450880.000000, 1.498238, 1.000000
159,1, 1, 689064192.000000, 1.451244, 1.000000
160,1, 4, 851725824.000000, 1.174087, 0.250000
161,1, 117567, 2989046016.000000, 0.334555, 0.000009
162,1, 58900, 2568897024.000000, 0.389272, 0.000017
163,1, 5, 831070976.000000, 1.203267, 0.200000
164,1, 31387, 1521197824.000000, 0.657377, 0.000032
165,1, 258860, 4511559936.000000, 0.221653, 0.000004
166,1, 749256, 9205074944.000000, 0.108636, 0.000001
167,1, 2, 581380096.000000, 1.720045, 0.500000
168,1, 101638, 2171091200.000000, 0.460598, 0.000010
169,1, 64036, 2491336960.000000, 0.401391, 0.000016
170,1, 304550, 4793863168.000000, 0.208600, 0.000003
171,1, 300114, 4168948992.000000, 0.239869, 0.000003
172,1, 195005, 4251620096.000000, 0.235204, 0.000005
173,1, 304553, 4454760960.000000, 0.224479, 0.000003
174,1, 1, 220323072.000000, 4.538789, 1.000000
175,1, 1, 359604992.000000, 2.780829, 1.000000
176,1, 115647, 2725363200.000000, 0.366924, 0.000009
177,1, 1, 150201088.000000, 6.657741, 1.000000
178,1, 67, 1042104064.000000, 0.959597, 0.014925
179,1, 47565, 2019579136.000000, 0.495153, 0.000021
180,1, 47563, 1946255104.000000, 0.513807, 0.000021
181,1, 196183, 5505137920.000000, 0.181648, 0.000005
182,1, 137888, 2581582080.000000, 0.387359, 0.000007
183,1, 2, 903764992.000000, 1.106482, 0.500000
184,1, 347877, 8093460224.000000, 0.123557, 0.000003
185,1, 254324, 3885794048.000000, 0.257348, 0.000004
186,1, 281332, 4193774080.000000, 0.238449, 0.000004
187,1, 1, 337131008.000000, 2.966206, 1.000000
188,1, 725860, 8531243008.000000, 0.117216, 0.000001
189,1, 47564, 1814071040.000000, 0.551246, 0.000021
190,1, 1, 800918016.000000, 1.248567, 1.000000
191,1, 140709, 3507456000.000000, 0.285107, 0.000007
192,1, 33401, 1426237952.000000, 0.701145, 0.000030
193,1, 559757, 10460610816.000000, 0.095597, 0.000002
194,1, 80880, 1501505024.000000, 0.665998, 0.000012
195,1, 23637, 1027307008.000000, 0.973419, 0.000042
196,1, 73440, 1483102976.000000, 0.674262, 0.000014
197,1, 1, 370409984.000000, 2.699711, 1.000000
198,1, 80606, 1460047104.000000, 0.684909, 0.000012
199,1, 6265, 990798848.000000, 1.009287, 0.000160
200,1, 1, 320122112.000000, 3.123808, 1.000000
201,1, 156097, 4211620864.000000, 0.237438, 0.000006
202,1, 38697, 1139867136.000000, 0.877295, 0.000026
203,1, 16, 638530816.000000, 1.566095, 0.062500
204,1, 17, 605395968.000000, 1.651811, 0.058824
205,1, 171195, 2595751168.000000, 0.385245, 0.000006
206,1, 46131, 980475904.000000, 1.019913, 0.000022
207,1, 105615, 2162412032.000000, 0.462447, 0.000009
208,1, 155363, 2560523008.000000, 0.390545, 0.000006
209,1, 21050, 653516032.000000, 1.530184, 0.000048
210,1, 83758, 1883927040.000000, 0.530806, 0.000012
211,1, 1, 102989824.000000, 9.709697, 1.000000
212,1, 7, 376549888.000000, 2.655691, 0.142857
213,1, 83757, 1845716992.000000, 0.541795, 0.000012
214,1, 6, 353442048.000000, 2.829318, 0.166667
215,1, 83757, 1816374016.000000, 0.550547, 0.000012
216,1, 60074, 2109884160.000000, 0.473960, 0.000017
217,1, 63946, 1756349952.000000, 0.569363, 0.000016
218,1, 72053, 1491281920.000000, 0.670564, 0.000014
219,1, 1, 205630976.000000, 4.863081, 1.000000
220,1, 250850, 4222969856.000000, 0.236800, 0.000004
221,1, 41027, 1764150784.000000, 0.566845, 0.000024
222,1, 57997, 1265974784.000000, 0.789905, 0.000017
223,1, 248676, 4018699008.000000, 0.248837, 0.000004
224,1, 4, 315259136.000000, 3.171994, 0.250000
225,1, 3, 304634880.000000, 3.282618, 0.333333
226,1, 216437, 5501524992.000000, 0.181768, 0.000005
227,1, 1, 270939136.000000, 3.690866, 1.000000
228,1, 2, 574714880.000000, 1.739993, 0.500000
229,1, 45188, 1328236032.000000, 0.752878, 0.000022
230,1, 1, 550173952.000000, 1.817607, 1.000000
231,1, 116456, 3823730176.000000, 0.261525, 0.000009
232,1, 51528, 1431211008.000000, 0.698709, 0.000019
233,1, 51527, 1429739008.000000, 0.699428, 0.000019
234,1, 378523, 9129719040.000000, 0.109532, 0.000003
235,1, 2, 248793856.000000, 4.019392, 0.500000
236,1, 378522, 9126956800.000000, 0.109566, 0.000003
237,1, 1, 221687040.000000, 4.510864, 1.000000
238,1, 1, 221252096.000000, 4.519731, 1.000000
239,1, 126921, 3794680832.000000, 0.263527, 0.000008
240,1, 1, 626222848.000000, 1.596876, 1.000000
241,1, 42271, 1234095872.000000, 0.810310, 0.000024
242,1, 205467, 3868864000.000000, 0.258474, 0.000005
243,1, 1, 200669952.000000, 4.983307, 1.000000
244,1, 98441, 1547268864.000000, 0.646300, 0.000010
245,1, 45198, 1252718848.000000, 0.798264, 0.000022
246,1, 473036, 8672269056.000000, 0.115310, 0.000002
247,1, 1, 184365056.000000, 5.424021, 1.000000
248,1, 168776, 3757081088.000000, 0.266164, 0.000006
249,1, 1, 329231104.000000, 3.037380, 1.000000
250,1, 2, 204711168.000000, 4.884931, 0.500000
251,1, 185155, 4712860160.000000, 0.212185, 0.000005
252,1, 41318, 1005483008.000000, 0.994547, 0.000024
253,1, 1, 160916992.000000, 6.214384, 1.000000
254,1, 10295, 762798080.000000, 1.310963, 0.000097
255,1, 1, 153509120.000000, 6.514271, 1.000000
256,1, 333658, 8297242112.000000, 0.120522, 0.000003
257,1, 55768, 1983436032.000000, 0.504176, 0.000018
258,1, 10294, 648185088.000000, 1.542769, 0.000097
259,1, 2, 375716096.000000, 2.661584, 0.500000
260,1, 41317, 863761920.000000, 1.157726, 0.000024
261,1, 1, 349374976.000000, 2.862254, 1.000000
262,1, 1, 105947904.000000, 9.438601, 1.000000
263,1, 65878, 1674468864.000000, 0.597204, 0.000015
264,1, 414515, 7294242816.000000, 0.137094, 0.000002
265,1, 1, 470418944.000000, 2.125765, 1.000000
266,1, 1, 416087040.000000, 2.403343, 1.000000
267,1, 163843, 4046867200.000000, 0.247105, 0.000006
268,1, 30065, 1940082944.000000, 0.515442, 0.000033
269,1, 1, 407086848.000000, 2.456478, 1.000000
270,1, 22312, 1614821120.000000, 0.619264, 0.000045
271,1, 104862, 3752602112.000000, 0.266482, 0.000010
272,1, 30273, 994690048.000000, 1.005338, 0.000033
273,1, 2, 340068096.000000, 2.940588, 0.500000
274,1, 266620, 4121012992.000000, 0.242659, 0.000004
275,1, 157676, 3174886912.000000, 0.314972, 0.000006
276,1, 9660, 381542144.000000, 2.620942, 0.000104
277,1, 3, 278579968.000000, 3.589634, 0.333333
278,1, 132515, 3373370880.000000, 0.296439, 0.000008
279,1, 97218, 3123943168.000000, 0.320108, 0.000010
280,1, 65934, 1563148032.000000, 0.639735, 0.000015
281,1, 971491, 13656763904.000000, 0.073224, 0.000001
282,1, 9659, 281824000.000000, 3.548314, 0.000104
283,1, 1, 249022976.000000, 4.015694, 1.000000
284,1, 1, 1114433792.000000, 0.897317, 1.000000
285,1, 227538, 3653134080.000000, 0.273738, 0.000004
286,1, 1, 1194027008.000000, 0.837502, 1.000000
287,1, 20765, 1247758080.000000, 0.801437, 0.000048
288,1, 481018, 9769754112.000000, 0.102357, 0.000002
289,1, 1, 196652032.000000, 5.085124, 1.000000
290,1, 20764, 1221739776.000000, 0.818505, 0.000048
291,1, 168663, 4514484224.000000, 0.221509, 0.000006
292,1, 10557, 1209430016.000000, 0.826836, 0.000095
293,1, 846985, 12997746944.000000, 0.076936, 0.000001
294,1, 284285, 4741191168.000000, 0.210917, 0.000004
295,1, 5, 934072064.000000, 1.070581, 0.200000
296,1, 279734, 6036658176.000000, 0.165655, 0.000004
297,1, 80399, 2877223936.000000, 0.347557, 0.000012
298,1, 76645, 2661766912.000000, 0.375690, 0.000013
299,1, 139477, 3016635904.000000, 0.331495, 0.000007
300,1, 2, 847243008.000000, 1.180299, 0.500000
301,1, 37092, 2129463040.000000, 0.469602, 0.000027
302,1, 1, 555902976.000000, 1.798875, 1.000000
303,1, 1, 654258944.000000, 1.528447, 1.000000
304,1, 1, 395112192.000000, 2.530927, 1.000000
305,1, 1, 428002048.000000, 2.336437, 1.000000
306,1, 1, 402260224.000000, 2.485953, 1.000000
307,1, 1, 361419776.000000, 2.766866, 1.000000
308,1, 1, 578860032.000000, 1.727533, 1.000000
309,1, 76412, 2264893184.000000, 0.441522, 0.000013
310,1, 76413, 2262999808.000000, 0.441891, 0.000013
311,1, 321456, 5853360896.000000, 0.170842, 0.000003
312,1, 134227, 2692238848.000000, 0.371438, 0.000007
313,1, 42039, 1709574912.000000, 0.584941, 0.000024
314,1, 32703, 1705960960.000000, 0.586180, 0.000031
315,1, 220582, 5367543040.000000, 0.186305, 0.000005
316,1, 1, 399819008.000000, 2.501132, 1.000000
317,1, 117736, 1678045184.000000, 0.595932, 0.000008
318,1, 469435, 8708064000.000000, 0.114836, 0.000002
319,1, 249798, 5230900992.000000, 0.191172, 0.000004
320,1, 69112, 2134466048.000000, 0.468501, 0.000014
321,1, 29032, 1602147072.000000, 0.624162, 0.000034
322,1, 207570, 5257566208.000000, 0.190202, 0.000005
323,1, 249797, 4993495040.000000, 0.200261, 0.000004
324,1, 323334, 5486433024.000000, 0.182268, 0.000003
325,1, 65055, 1896371968.000000, 0.527323, 0.000015
326,1, 1, 121160960.000000, 8.253484, 1.000000
327,1, 1, 487496192.000000, 2.051298, 1.000000
328,1, 29033, 1353367040.000000, 0.738898, 0.000034
329,1, 15478, 1342262016.000000, 0.745011, 0.000065
330,1, 61428, 2088879104.000000, 0.478726, 0.000016
331,1, 121561, 3125947136.000000, 0.319903, 0.000008
332,1, 151521, 3044590080.000000, 0.328451, 0.000007
333,1, 299961, 5342847232.000000, 0.187166, 0.000003
334,1, 299962, 5162140928.000000, 0.193718, 0.000003
335,1, 2, 173593856.000000, 5.760573, 0.500000
336,1, 1038276, 16575045888.000000, 0.060332, 0.000001
337,1, 1028172, 16564837120.000000, 0.060369, 0.000001
338,1, 266299, 5151678976.000000, 0.194111, 0.000004
339,1, 24054, 1550238976.000000, 0.645062, 0.000042
340,1, 66275, 1911970816.000000, 0.523021, 0.000015
341,1, 110164, 1850690048.000000, 0.540339, 0.000009
342,1, 236844, 4569758976.000000, 0.218830, 0.000004
343,1, 107179, 2752387072.000000, 0.363321, 0.000009
344,1, 1, 318916864.000000, 3.135613, 1.000000
345,1, 8347, 614397952.000000, 1.627610, 0.000120
346,1, 118213, 3014452992.000000, 0.331735, 0.000008
347,1, 226911, 4840374016.000000, 0.206596, 0.000004
348,1, 444636, 7802484992.000000, 0.128164, 0.000002
349,1, 419128, 7621259008.000000, 0.131212, 0.000002
350,1, 1, 379802880.000000, 2.632945, 1.000000
351,1, 72386, 1517548800.000000, 0.658957, 0.000014
352,1, 307862, 6238886912.000000, 0.160285, 0.000003
353,1, 9976, 1069108992.000000, 0.935358, 0.000100
354,1, 9975, 1058904832.000000, 0.944372, 0.000100
355,1, 72385, 1474414080.000000, 0.678236, 0.000014
356,1, 1, 425120000.000000, 2.352277, 1.000000
357,1, 1, 939783936.000000, 1.064074, 1.000000
358,1, 14, 499845888.000000, 2.000617, 0.071429
359,1, 178553, 4179315968.000000, 0.239274, 0.000006
360,1, 1, 266930176.000000, 3.746298, 1.000000
361,1, 276634, 4571632896.000000, 0.218740, 0.000004
362,1, 9974, 961993984.000000, 1.039508, 0.000100
363,1, 76709, 2231988992.000000, 0.448031, 0.000013
364,1, 43014, 1757462016.000000, 0.569002, 0.000023
365,1, 355903, 7303813888.000000, 0.136915, 0.000003
366,1, 272422, 5714982144.000000, 0.174979, 0.000004
367,1, 1, 765967872.000000, 1.305538, 1.000000
368,1, 76711, 1805699072.000000, 0.553802, 0.000013
369,1, 59817, 1766697984.000000, 0.566028, 0.000017
370,1, 1157282, 13856783104.000000, 0.072167, 0.000001
371,1, 1, 812674048.000000, 1.230506, 1.000000
372,1, 76710, 1577186816.000000, 0.634040, 0.000013
373,1, 163952, 4000718080.000000, 0.249955, 0.000006
374,1, 384283, 6784359168.000000, 0.147398, 0.000003
375,1, 70482, 1381007872.000000, 0.724109, 0.000014
376,1, 1, 532942080.000000, 1.876377, 1.000000
377,1, 1, 584580864.000000, 1.710627, 1.000000
378,1, 1095573, 13309872128.000000, 0.075132, 0.000001
379,1, 212853, 3809170176.000000, 0.262524, 0.000005
380,1, 124398, 3007490048.000000, 0.332503, 0.000008
381,1, 1, 378938112.000000, 2.638953, 1.000000
382,1, 155058, 2939336960.000000, 0.340213, 0.000006
383,1, 1, 160322816.000000, 6.237415, 1.000000
384,1, 340960, 5734643968.000000, 0.174379, 0.000003
385,1, 1, 391580160.000000, 2.553756, 1.000000
386,1, 49954, 1802785024.000000, 0.554697, 0.000020
387,1, 1, 115748096.000000, 8.639451, 1.000000
388,1, 1, 204079104.000000, 4.900061, 1.000000
389,1, 1, 113708032.000000, 8.794453, 1.000000
390,1, 135586, 2515891968.000000, 0.397473, 0.000007
391,1, 135587, 2528325120.000000, 0.395519, 0.000007
392,1, 301202, 6410670848.000000, 0.155990, 0.000003
393,1, 42752, 1321171200.000000, 0.756904, 0.000023
394,1, 1, 603339008.000000, 1.657443, 1.000000
395,1, 252904, 5794697984.000000, 0.172572, 0.000004
396,1, 38323, 1136120064.000000, 0.880189, 0.000026
397,1, 59113, 1677868800.000000, 0.595994, 0.000017
398,1, 1, 159558912.000000, 6.267278, 1.000000
399,1, 43550, 1161315072.000000, 0.861093, 0.000023
400,1, 276197, 6019696896.000000, 0.166121, 0.000004
401,1, 1, 278365184.000000, 3.592403, 1.000000
402,1, 160621, 2669839104.000000, 0.374554, 0.000006
403,1, 1, 551273984.000000, 1.813980, 1.000000
404,1, 1, 290146816.000000, 3.446531, 1.000000
405,1, 66462, 1623386112.000000, 0.615996, 0.000015
406,1, 1, 338466816.000000, 2.954499, 1.000000
407,1, 277180, 7154292992.000000, 0.139776, 0.000004
408,1, 66461, 1579619072.000000, 0.633064, 0.000015
409,1, 109593, 3002620160.000000, 0.333042, 0.000009
410,1, 1, 360724992.000000, 2.772195, 1.000000
411,1, 1, 141285888.000000, 7.077848, 1.000000
412,1, 385705, 7048464896.000000, 0.141875, 0.000003
413,1, 1, 194659840.000000, 5.137166, 1.000000
414,1, 215392, 5432487936.000000, 0.184078, 0.000005
415,1, 1, 194844928.000000, 5.132287, 1.000000
416,1, 56351, 1337304832.000000, 0.747773, 0.000018
417,1, 227547, 5561939968.000000, 0.179793, 0.000004
418,1, 56350, 1331008000.000000, 0.751310, 0.000018
419,1, 27565, 1206941952.000000, 0.828540, 0.000036
420,1, 266022, 3964538880.000000, 0.252236, 0.000004
421,1, 529621, 5438101760.000000, 0.183888, 0.000002
422,1, 1, 1028641024.000000, 0.972156, 1.000000
423,1, 10463, 1002586880.000000, 0.997420, 0.000096
424,1, 416625, 7371155968.000000, 0.135664, 0.000002
425,1, 1, 941552128.000000, 1.062076, 1.000000
426,1, 89102, 2494196992.000000, 0.400931, 0.000011
427,1, 221485, 5248772864.000000, 0.190521, 0.000005
428,1, 20541, 865814016.000000, 1.154982, 0.000049
429,1, 365221, 6449999104.000000, 0.155039, 0.000003
430,1, 11639, 981575936.000000, 1.018770, 0.000086
431,1, 226693, 3773142016.000000, 0.265031, 0.000004
432,1, 804803, 12193246976.000000, 0.082013, 0.000001
433,1, 238734, 6446734848.000000, 0.155117, 0.000004
434,1, 49005, 1394150912.000000, 0.717282, 0.000020
435,1, 140798, 2907340032.000000, 0.343957, 0.000007
436,1, 10061, 881490944.000000, 1.134442, 0.000099
437,1, 577887, 6827426048.000000, 0.146468, 0.000002
438,1, 1, 371953920.000000, 2.688505, 1.000000
439,1, 9193, 408753920.000000, 2.446460, 0.000109
440,1, 201312, 3502050048.000000, 0.285547, 0.000005
441,1, 1, 462352896.000000, 2.162850, 1.000000
442,1, 1, 238820096.000000, 4.187252, 1.000000
443,1, 103333, 2510918912.000000, 0.398261, 0.000010
444,1, 10060, 470804224.000000, 2.124025, 0.000099
445,1, 1, 480448000.000000, 2.081391, 1.000000
446,1, 6, 215620864.000000, 4.637770, 0.166667
447,1, 3, 239520000.000000, 4.175017, 0.333333
448,1, 1, 268323072.000000, 3.726851, 1.000000
449,1, 157756, 4098543104.000000, 0.243989, 0.000006
450,1, 1, 437966080.000000, 2.283282, 1.000000
451,1, 118805, 3080990976.000000, 0.324571, 0.000008
452,1, 1, 119692800.000000, 8.354721, 1.000000
453,1, 1, 231773952.000000, 4.314549, 1.000000
454,1, 195664, 5365681920.000000, 0.186370, 0.000005
455,1, 2, 119919872.000000, 8.338901, 0.500000
456,1, 193769, 2376870912.000000, 0.420721, 0.000005
457,1, 315424, 5817612800.000000, 0.171892, 0.000003
458,1, 299502, 5031676928.000000, 0.198741, 0.000003
459,1, 99239, 2746401792.000000, 0.364113, 0.000010
460,1, 98974, 2546855168.000000, 0.392641, 0.000010
461,1, 98974, 2542537984.000000, 0.393308, 0.000010
462,1, 1, 158898944.000000, 6.293308, 1.000000
463,1, 78564, 2004165888.000000, 0.498961, 0.000013
464,1, 2, 634562048.000000, 1.575890, 0.500000
465,1, 69325, 2389708032.000000, 0.418461, 0.000014
466,1, 1, 611110144.000000, 1.636366, 1.000000
467,1, 1, 153878016.000000, 6.498654, 1.000000
468,1, 337889, 5441819904.000000, 0.183762, 0.000003
469,1, 1, 438515968.000000, 2.280419, 1.000000
470,1, 2, 538331136.000000, 1.857593, 0.500000
471,1, 3, 304110848.000000, 3.288275, 0.333333
472,1, 3, 355163904.000000, 2.815601, 0.333333
473,1, 467519, 5918424064.000000, 0.168964, 0.000002
474,1, 161450, 4369480960.000000, 0.228860, 0.000006
475,1, 3, 400276224.000000, 2.498275, 0.333333
476,1, 1, 188274944.000000, 5.311381, 1.000000
477,1, 145461, 4146692096.000000, 0.241156, 0.000007
478,1, 2, 131011072.000000, 7.632943, 0.500000
479,1, 1, 121103872.000000, 8.257374, 1.000000
480,1, 676069, 9725187072.000000, 0.102826, 0.000001
481,1, 1, 518355968.000000, 1.929176, 1.000000
482,1, 442237, 4707705088.000000, 0.212418, 0.000002
483,1, 1, 731259136.000000, 1.367504, 1.000000
484,1, 1, 536742912.000000, 1.863089, 1.000000
485,1, 1, 627356160.000000, 1.593991, 1.000000
486,1, 657060, 9423970048.000000, 0.106112, 0.000002
487,1, 1, 1144540160.000000, 0.873713, 1.000000
488,1, 657061, 9411928832.000000, 0.106248, 0.000002
489,1, 1, 832617216.000000, 1.201032, 1.000000
490,1, 270974, 4453421056.000000, 0.224546, 0.000004
491,1, 1, 882841856.000000, 1.132706, 1.000000
492,1, 974828, 7991548160.000000, 0.125132, 0.000001
