Vehicle, Moves, Counter, Time, Velocity, CVelocity
40,3, 486882, 12393033984.000000, 0.242071, 0.000006
41,2, 130019, 3358856960.000000, 0.595441, 0.000015
42,1, 1, 222166784.000000, 4.501123, 1.000000
43,3, 366442, 10460333056.000000, 0.286798, 0.000008
44,4, 503004, 14043040000.000000, 0.284839, 0.000008
45,4, 608566, 20825587968.000000, 0.192071, 0.000007
46,4, 515571, 13696279040.000000, 0.292050, 0.000008
47,1, 62738, 2534576896.000000, 0.394543, 0.000016
48,2, 49520, 2744839936.000000, 0.728640, 0.000040
49,2, 124435, 4595904000.000000, 0.435170, 0.000016
50,2, 81124, 2897657088.000000, 0.690213, 0.000025
51,2, 102537, 4528518144.000000, 0.441646, 0.000020
52,2, 347070, 9847493120.000000, 0.203097, 0.000006
53,3, 575915, 19339639808.000000, 0.155122, 0.000005
54,1, 1, 335331840.000000, 2.982121, 1.000000
55,3, 364583, 10092313856.000000, 0.297256, 0.000008
56,3, 255909, 6230403072.000000, 0.481510, 0.000012
57,2, 318746, 9823422208.000000, 0.203595, 0.000006
58,3, 204126, 6190376960.000000, 0.484623, 0.000015
59,3, 60035, 2499837184.000000, 1.200078, 0.000050
60,2, 114916, 2447638784.000000, 0.817114, 0.000017
61,1, 49522, 2341319936.000000, 0.427110, 0.000020
62,1, 1, 225074944.000000, 4.442965, 1.000000
63,6, 138590, 6259727872.000000, 0.958508, 0.000043
64,2, 153632, 4422545920.000000, 0.452228, 0.000013
65,1, 1, 113682944.000000, 8.796394, 1.000000
66,3, 103651, 2824741888.000000, 1.062044, 0.000029
67,1, 89184, 2528240896.000000, 0.395532, 0.000011
68,3, 162789, 5931788032.000000, 0.505750, 0.000018
69,4, 81135, 3037710848.000000, 1.316781, 0.000049
70,3, 472082, 12201285120.000000, 0.245876, 0.000006
71,1, 1, 359512064.000000, 2.781548, 1.000000
72,2, 69829, 2627081984.000000, 0.761301, 0.000029
73,3, 185087, 5961388800.000000, 0.503238, 0.000016
74,3, 80258, 2892281088.000000, 1.037244, 0.000037
75,3, 238011, 5916745984.000000, 0.507035, 0.000013
76,3, 69838, 2707890944.000000, 1.107873, 0.000043
77,3, 134675, 5762254080.000000, 0.520630, 0.000022
78,2, 372266, 11546295040.000000, 0.173216, 0.000005
79,3, 166826, 5873879808.000000, 0.510736, 0.000018
80,5, 464751, 13331438080.000000, 0.375053, 0.000011
81,3, 1221619, 16883144960.000000, 0.177692, 0.000002
82,3, 403961, 13211767040.000000, 0.227070, 0.000007
83,3, 170269, 5849115136.000000, 0.512898, 0.000018
84,1, 27350, 2105987840.000000, 0.474837, 0.000037
85,4, 496099, 13181211136.000000, 0.303462, 0.000008
86,3, 569246, 18871085056.000000, 0.158973, 0.000005
87,3, 59595, 2741408000.000000, 1.094328, 0.000050
88,1, 279152, 9316329984.000000, 0.107338, 0.000004
89,2, 244229, 5721211904.000000, 0.349576, 0.000008
90,1, 61640, 1935572992.000000, 0.516643, 0.000016
91,1, 161335, 5561210112.000000, 0.179817, 0.000006
92,3, 49555, 2842109952.000000, 1.055554, 0.000061
93,5, 387602, 12953306112.000000, 0.386002, 0.000013
94,2, 120044, 3858241024.000000, 0.518371, 0.000017
95,3, 545043, 18530469120.000000, 0.161896, 0.000006
96,2, 152351, 5291331072.000000, 0.377977, 0.000013
97,3, 48900, 2251614976.000000, 1.332377, 0.000061
98,6, 132853, 5572523008.000000, 1.076712, 0.000045
99,4, 495943, 12700948992.000000, 0.314937, 0.000008
100,3, 355458, 11133381120.000000, 0.269460, 0.000008
101,1, 235346, 5305045760.000000, 0.188500, 0.000004
102,3, 169863, 5266241024.000000, 0.569666, 0.000018
103,2, 229389, 5222240768.000000, 0.382977, 0.000009
104,2, 315676, 8903232000.000000, 0.224638, 0.000006
105,1, 39768, 1602257920.000000, 0.624119, 0.000025
106,4, 495943, 12654171904.000000, 0.316101, 0.000008
107,1, 235345, 5250233856.000000, 0.190468, 0.000004
108,1, 225138, 5174972928.000000, 0.193238, 0.000004
109,3, 141665, 5214252032.000000, 0.575346, 0.000021
110,6, 373764, 12590522880.000000, 0.476549, 0.000016
111,5, 128555, 5269390080.000000, 0.948876, 0.000039
112,2, 29798, 1869700096.000000, 1.069690, 0.000067
113,6, 354746, 12488792064.000000, 0.480431, 0.000017
114,1, 262177, 8558437888.000000, 0.116844, 0.000004
115,4, 136098, 5128003840.000000, 0.780031, 0.000029
116,1, 10067, 1115133952.000000, 0.896753, 0.000099
117,2, 260252, 8478464768.000000, 0.235892, 0.000008
118,3, 210159, 4871969792.000000, 0.615767, 0.000014
119,4, 349866, 10677147136.000000, 0.374632, 0.000011
120,4, 434887, 12088478976.000000, 0.330894, 0.000009
121,3, 190268, 4757630208.000000, 0.630566, 0.000016
122,4, 145863, 4548520960.000000, 0.879407, 0.000027
123,2, 5273, 964397056.000000, 2.073835, 0.000379
124,2, 325248, 10119408896.000000, 0.197640, 0.000006
125,5, 351220, 11843859968.000000, 0.422160, 0.000014
126,4, 1217245, 25359713024.000000, 0.157730, 0.000003
127,2, 543576, 17569725952.000000, 0.113832, 0.000004
128,3, 325234, 10287137024.000000, 0.291626, 0.000009
129,2, 317534, 10117885952.000000, 0.197670, 0.000006
130,1, 184935, 4394708992.000000, 0.227546, 0.000005
131,3, 325236, 10286036992.000000, 0.291658, 0.000009
132,3, 107983, 4329481984.000000, 0.692924, 0.000028
133,1, 5270, 756193024.000000, 1.322414, 0.000190
134,2, 30923, 1095635968.000000, 1.825424, 0.000065
135,4, 362265, 11795891968.000000, 0.339101, 0.000011
136,5, 428342, 11911062016.000000, 0.419778, 0.000012
137,5, 351221, 11837937920.000000, 0.422371, 0.000014
138,1, 149276, 4450870016.000000, 0.224675, 0.000007
139,4, 415573, 11847959040.000000, 0.337611, 0.000010
140,3, 394155, 8630248192.000000, 0.347615, 0.000008
141,2, 317534, 10104759040.000000, 0.197927, 0.000006
142,3, 133438, 4432555008.000000, 0.676811, 0.000022
143,1, 234471, 4588497152.000000, 0.217936, 0.000004
144,4, 127554, 4696129024.000000, 0.851765, 0.000031
145,5, 135424, 4369891072.000000, 1.144193, 0.000037
146,1, 12908, 697223168.000000, 1.434261, 0.000077
147,3, 496083, 11779837952.000000, 0.254672, 0.000006
148,2, 852838, 17548953088.000000, 0.113967, 0.000002
149,3, 30935, 1191505920.000000, 2.517822, 0.000097
150,5, 118311, 4701430016.000000, 1.063506, 0.000042
151,3, 103184, 4309328128.000000, 0.696164, 0.000029
152,6, 344670, 11819688960.000000, 0.507628, 0.000017
153,3, 19794, 1189689088.000000, 2.521667, 0.000152
154,4, 362263, 11776076032.000000, 0.339672, 0.000011
155,1, 149275, 4432548864.000000, 0.225604, 0.000007
156,1, 12907, 692982016.000000, 1.443039, 0.000077
157,3, 19791, 1187596032.000000, 2.526112, 0.000152
158,1, 24936, 1197487104.000000, 0.835082, 0.000040
159,1, 18, 681372160.000000, 1.467627, 0.055556
160,4, 118360, 4503201024.000000, 0.888257, 0.000034
161,2, 484218, 15476760064.000000, 0.129226, 0.000004
162,1, 124602, 4396121856.000000, 0.227473, 0.000008
163,4, 107985, 4418804224.000000, 0.905222, 0.000037
164,1, 5550, 674863104.000000, 1.481782, 0.000180
165,1, 273848, 7948756992.000000, 0.125806, 0.000004
166,3, 663838, 17694757120.000000, 0.169542, 0.000005
167,4, 107822, 4360168960.000000, 0.917396, 0.000037
168,4, 127554, 4683771136.000000, 0.854013, 0.000031
169,2, 86128, 2719472128.000000, 0.735437, 0.000023
170,3, 150728, 4530297088.000000, 0.662208, 0.000020
171,2, 86128, 2718224896.000000, 0.735774, 0.000023
172,4, 411726, 11818440192.000000, 0.338454, 0.000010
173,2, 5009, 680329984.000000, 2.939750, 0.000399
174,1, 15, 668818176.000000, 1.495175, 0.066667
175,4, 107984, 4408541952.000000, 0.907329, 0.000037
176,3, 127545, 4422313984.000000, 0.678378, 0.000024
177,2, 5274, 922556928.000000, 2.167888, 0.000379
178,2, 193331, 4350346240.000000, 0.459734, 0.000010
179,5, 351222, 11803113984.000000, 0.423617, 0.000014
180,1, 4325, 662753024.000000, 1.508858, 0.000231
181,3, 435712, 11812524032.000000, 0.253968, 0.000007
182,5, 351223, 11801886976.000000, 0.423661, 0.000014
183,3, 839261, 17454326016.000000, 0.171877, 0.000004
184,4, 143030, 4594656000.000000, 0.870577, 0.000028
185,2, 326742, 10074480128.000000, 0.198521, 0.000006
186,3, 24635, 921700096.000000, 3.254855, 0.000122
187,3, 15534, 1169152000.000000, 2.565962, 0.000193
188,1, 23756, 874711040.000000, 1.143235, 0.000042
189,1, 149274, 4412037888.000000, 0.226653, 0.000007
190,2, 317534, 10073428224.000000, 0.198542, 0.000006
191,3, 445698, 11675175168.000000, 0.256955, 0.000007
192,1, 273846, 7930976000.000000, 0.126088, 0.000004
193,4, 331520, 8050547200.000000, 0.496861, 0.000012
194,2, 409352, 10240152064.000000, 0.195310, 0.000005
195,1, 273845, 7929548800.000000, 0.126111, 0.000004
196,2, 68138, 2752669952.000000, 0.726567, 0.000029
197,2, 68137, 2751223808.000000, 0.726949, 0.000029
198,1, 23754, 868894976.000000, 1.150887, 0.000042
199,6, 344668, 11791243008.000000, 0.508852, 0.000017
200,2, 273850, 7924399872.000000, 0.252385, 0.000007
201,2, 77417, 3005999104.000000, 0.665336, 0.000026
202,1, 14, 645638144.000000, 1.548855, 0.071429
203,2, 317534, 10056684032.000000, 0.198873, 0.000006
204,2, 30935, 1149625088.000000, 1.739698, 0.000065
205,2, 852840, 17496094208.000000, 0.114311, 0.000002
206,2, 430128, 10112744192.000000, 0.197770, 0.000005
207,6, 355343, 11755974912.000000, 0.510379, 0.000017
208,3, 435715, 11765635072.000000, 0.254980, 0.000007
209,2, 283747, 8214522112.000000, 0.243471, 0.000007
210,3, 95597, 4856420096.000000, 0.617739, 0.000031
211,5, 479592, 11814973952.000000, 0.423192, 0.000010
212,4, 137763, 4534465024.000000, 0.882133, 0.000029
213,3, 802299, 17333060096.000000, 0.173080, 0.000004
214,3, 4, 660171008.000000, 4.544277, 0.750000
215,4, 117392, 3997652992.000000, 1.000587, 0.000034
216,3, 160045, 4200338944.000000, 0.714228, 0.000019
217,1, 9, 233344000.000000, 4.285518, 0.111111
218,5, 479591, 11183683072.000000, 0.447080, 0.000010
219,4, 651873, 18233999872.000000, 0.219370, 0.000006
220,3, 790771, 16567294976.000000, 0.181080, 0.000004
221,2, 8, 271287040.000000, 7.372265, 0.250000
222,1, 2, 134993152.000000, 7.407783, 0.500000
223,3, 213488, 7122850048.000000, 0.421180, 0.000014
224,1, 144164, 3433543936.000000, 0.291244, 0.000007
225,1, 159543, 3633914880.000000, 0.275185, 0.000006
226,1, 1, 131476992.000000, 7.605894, 1.000000
227,1, 293994, 7176423936.000000, 0.139345, 0.000003
228,2, 230349, 7014986240.000000, 0.285104, 0.000009
229,2, 2, 578342912.000000, 3.458156, 1.000000
230,1, 150026, 3507340800.000000, 0.285116, 0.000007
231,3, 243683, 7379440128.000000, 0.406535, 0.000012
232,3, 125251, 3759606016.000000, 0.797956, 0.000024
233,2, 150025, 3554614016.000000, 0.562649, 0.000013
234,2, 311391, 7122206208.000000, 0.280812, 0.000006
235,1, 123913, 3207272960.000000, 0.311791, 0.000008
236,2, 523802, 16377553920.000000, 0.122118, 0.000004
237,2, 206041, 6882447104.000000, 0.290594, 0.000010
238,3, 311396, 7433917952.000000, 0.403556, 0.000010
239,2, 2, 623290112.000000, 3.208779, 1.000000
240,4, 61617, 3321094144.000000, 1.204422, 0.000065
241,3, 300042, 9100192000.000000, 0.329663, 0.000010
242,5, 347065, 10622468096.000000, 0.470700, 0.000014
243,4, 631625, 17746940160.000000, 0.225391, 0.000006
244,2, 116892, 3353050112.000000, 0.596472, 0.000017
245,2, 286705, 6708788992.000000, 0.298116, 0.000007
246,4, 72959, 3323782912.000000, 1.203448, 0.000055
247,1, 1, 346206976.000000, 2.888446, 1.000000
248,3, 196935, 6921124096.000000, 0.433456, 0.000015
249,5, 72959, 3300530944.000000, 1.514908, 0.000069
250,3, 125252, 3503523072.000000, 0.856281, 0.000024
251,3, 758328, 16507639040.000000, 0.181734, 0.000004
252,5, 398236, 10363331072.000000, 0.482470, 0.000013
253,3, 353008, 10404836096.000000, 0.288327, 0.000008
254,3, 532078, 17533572096.000000, 0.171100, 0.000006
255,3, 3, 779781888.000000, 3.847230, 1.000000
256,3, 130181, 3473895936.000000, 0.863584, 0.000023
257,2, 201935, 6614212096.000000, 0.302379, 0.000010
258,3, 243685, 6880476928.000000, 0.436016, 0.000012
259,2, 351742, 8718788864.000000, 0.229390, 0.000006
260,4, 1177657, 23888549120.000000, 0.167444, 0.000003
261,2, 532445, 13389241088.000000, 0.149374, 0.000004
262,3, 3, 404555008.000000, 7.415555, 1.000000
263,3, 113443, 2558362112.000000, 1.172625, 0.000026
264,3, 520742, 16819762944.000000, 0.178362, 0.000006
265,3, 720638, 15333068032.000000, 0.195656, 0.000004
266,2, 86164, 2414676224.000000, 0.828268, 0.000023
267,3, 521632, 15227856128.000000, 0.197007, 0.000006
268,3, 196189, 5733483008.000000, 0.523242, 0.000015
269,2, 54549, 2404643840.000000, 0.831724, 0.000037
270,2, 1176769, 23001932032.000000, 0.086949, 0.000002
271,3, 525352, 15211950848.000000, 0.197213, 0.000006
272,2, 238321, 5722172160.000000, 0.349518, 0.000008
273,3, 464062, 15188751872.000000, 0.197515, 0.000006
274,3, 183338, 5799409920.000000, 0.517294, 0.000016
275,1, 1, 185302016.000000, 5.396595, 1.000000
276,2, 475418, 15174688000.000000, 0.131798, 0.000004
277,3, 718823, 14925275904.000000, 0.201001, 0.000004
278,3, 712524, 14749549056.000000, 0.203396, 0.000004
279,2, 72911, 1956768256.000000, 1.022093, 0.000027
280,3, 712526, 14737289216.000000, 0.203565, 0.000004
281,5, 325875, 9070704896.000000, 0.551225, 0.000015
282,3, 958247, 20801214208.000000, 0.144222, 0.000003
283,1, 213458, 5520092160.000000, 0.181156, 0.000005
284,1, 215058, 5339405056.000000, 0.187287, 0.000005
285,3, 1198810, 23951494912.000000, 0.125253, 0.000003
286,2, 136105, 5272372992.000000, 0.379336, 0.000015
287,1, 257228, 5297318912.000000, 0.188775, 0.000004
288,4, 250376, 6177391872.000000, 0.647522, 0.000016
289,1, 285914, 5199166976.000000, 0.192339, 0.000003
290,5, 289315, 8866422016.000000, 0.563925, 0.000017
291,2, 77430, 1894752000.000000, 1.055547, 0.000026
292,2, 464909, 14752360960.000000, 0.135572, 0.000004
293,3, 221230, 5193010176.000000, 0.577700, 0.000014
294,3, 448002, 8977754880.000000, 0.334159, 0.000007
295,1, 36717, 1598823936.000000, 0.625460, 0.000027
296,4, 403542, 9029468160.000000, 0.442994, 0.000010
297,5, 325872, 9013764096.000000, 0.554707, 0.000015
298,1, 175021, 5247934976.000000, 0.190551, 0.000006
299,1, 48468, 1597654016.000000, 0.625918, 0.000021
300,1, 239776, 5178237952.000000, 0.193116, 0.000004
301,2, 79690, 1872104960.000000, 1.068316, 0.000025
302,1, 239604, 5170228992.000000, 0.193415, 0.000004
303,4, 316287, 8922161920.000000, 0.448322, 0.000013
304,3, 158012, 5252873984.000000, 0.571116, 0.000019
305,4, 336103, 8825472000.000000, 0.453234, 0.000012
306,2, 110440, 4564473088.000000, 0.438167, 0.000018
307,1, 168862, 4458712832.000000, 0.224280, 0.000006
308,3, 499692, 15461423104.000000, 0.194031, 0.000006
309,1, 149564, 4512850944.000000, 0.221589, 0.000007
310,3, 206036, 6622862848.000000, 0.452976, 0.000015
311,5, 343430, 8274548992.000000, 0.604263, 0.000015
312,1, 12407, 887962880.000000, 1.126173, 0.000081
313,2, 446219, 11556601088.000000, 0.173061, 0.000004
314,1, 149562, 4495610112.000000, 0.222439, 0.000007
315,3, 42108, 1230170112.000000, 2.438687, 0.000071
316,1, 215142, 4511854080.000000, 0.221638, 0.000005
317,2, 184811, 4528903936.000000, 0.441608, 0.000011
318,1, 147711, 4468553984.000000, 0.223786, 0.000007
319,1, 145863, 4444136960.000000, 0.225016, 0.000007
320,2, 145897, 4710236160.000000, 0.424607, 0.000014
321,2, 180456, 4730391040.000000, 0.422798, 0.000011
322,3, 1426083, 18913891072.000000, 0.158614, 0.000002
323,2, 444365, 11519126016.000000, 0.173624, 0.000005
324,2, 184811, 4517520896.000000, 0.442721, 0.000011
325,1, 15642, 773142016.000000, 1.293423, 0.000064
326,2, 22751, 886476032.000000, 2.256124, 0.000088
327,3, 1392948, 18848190976.000000, 0.159166, 0.000002
328,5, 227707, 8017044992.000000, 0.623671, 0.000022
329,3, 1636140, 23110448896.000000, 0.129811, 0.000002
330,4, 159691, 5054310912.000000, 0.791404, 0.000025
331,1, 177564, 4152110848.000000, 0.240841, 0.000006
332,2, 440987, 13622886144.000000, 0.146812, 0.000005
333,2, 1406302, 20914407936.000000, 0.095628, 0.000001
334,3, 234569, 4725811968.000000, 0.634812, 0.000013
335,3, 507638, 14581481984.000000, 0.205740, 0.000006
336,4, 339994, 7321538048.000000, 0.546333, 0.000012
337,4, 135174, 4050829824.000000, 0.987452, 0.000030
338,2, 250971, 5297196032.000000, 0.377558, 0.000008
339,4, 617656, 14021338880.000000, 0.285279, 0.000006
340,2, 535859, 10728546048.000000, 0.186419, 0.000004
341,2, 613444, 12596096000.000000, 0.158779, 0.000003
342,1, 142928, 3037086976.000000, 0.329263, 0.000007
343,2, 177645, 3343219968.000000, 0.598226, 0.000011
344,3, 434054, 12581915136.000000, 0.238437, 0.000007
345,3, 118614, 3288002048.000000, 0.912408, 0.000025
346,2, 395241, 10143977984.000000, 0.197161, 0.000005
347,3, 1619003, 22047987968.000000, 0.136067, 0.000002
348,2, 97560, 3273444864.000000, 0.610977, 0.000021
349,3, 1133669, 21724707840.000000, 0.138092, 0.000003
350,1, 1, 151454976.000000, 6.602622, 1.000000
351,3, 628527, 12456708096.000000, 0.240834, 0.000005
352,1, 91030, 2952510976.000000, 0.338695, 0.000011
353,2, 387681, 10008924928.000000, 0.199822, 0.000005
354,2, 387681, 10007303168.000000, 0.199854, 0.000005
355,2, 3, 413638144.000000, 4.835144, 0.666667
356,2, 103199, 2993510912.000000, 0.668112, 0.000019
357,3, 318101, 6575901952.000000, 0.456211, 0.000009
358,1, 1, 274036992.000000, 3.649142, 1.000000
359,2, 2, 362248960.000000, 5.521065, 1.000000
360,5, 199864, 6514022912.000000, 0.767575, 0.000025
361,2, 96518, 3154080768.000000, 0.634099, 0.000021
362,2, 96518, 3128689152.000000, 0.639245, 0.000021
363,5, 464595, 14096995072.000000, 0.354686, 0.000011
364,2, 2, 470639872.000000, 4.249534, 1.000000
365,1, 1, 175677184.000000, 5.692259, 1.000000
366,4, 1842148, 21091473920.000000, 0.189650, 0.000002
367,3, 447089, 13446905088.000000, 0.223100, 0.000007
368,2, 222337, 4554317824.000000, 0.439144, 0.000009
369,1, 115493, 2560427008.000000, 0.390560, 0.000009
370,1, 93861, 2554852096.000000, 0.391412, 0.000011
371,1, 1, 168044032.000000, 5.950821, 1.000000
372,2, 496699, 10105145856.000000, 0.197919, 0.000004
373,2, 50338, 2228467968.000000, 0.897478, 0.000040
374,1, 1, 191920128.000000, 5.210501, 1.000000
375,2, 53077, 2195068928.000000, 0.911133, 0.000038
376,1, 62307, 2189754880.000000, 0.456672, 0.000016
377,2, 2, 317999872.000000, 6.289311, 1.000000
378,1, 2, 154035968.000000, 6.491990, 0.500000
379,5, 203564, 5905828864.000000, 0.846621, 0.000025
380,3, 682609, 13393412096.000000, 0.223991, 0.000004
381,1, 1, 221981952.000000, 4.504871, 1.000000
382,5, 171806, 5943780096.000000, 0.841216, 0.000029
383,2, 80460, 2112855040.000000, 0.946586, 0.000025
384,5, 171807, 5940573952.000000, 0.841670, 0.000029
385,2, 587644, 11666917120.000000, 0.171425, 0.000003
386,2, 2, 569390080.000000, 3.512530, 1.000000
387,1, 1, 238660096.000000, 4.190059, 1.000000
388,1, 1, 104110848.000000, 9.605147, 1.000000
389,2, 159361, 4222528000.000000, 0.473650, 0.000013
390,1, 80463, 2015240960.000000, 0.496219, 0.000012
391,3, 204701, 5629318912.000000, 0.532924, 0.000015
392,1, 231027, 5468900096.000000, 0.182852, 0.000004
393,2, 983141, 9392186112.000000, 0.212943, 0.000002
394,2, 57490, 1850262016.000000, 1.080928, 0.000035
395,1, 369777, 8906273024.000000, 0.112280, 0.000003
396,3, 680194, 13056948992.000000, 0.229763, 0.000004
397,1, 378780, 5473432064.000000, 0.182701, 0.000003
398,1, 60143, 1476030976.000000, 0.677493, 0.000017
399,6, 145257, 5303116032.000000, 1.131410, 0.000041
400,3, 572467, 10965881856.000000, 0.273576, 0.000005
401,5, 145255, 5290287872.000000, 0.945128, 0.000034
402,3, 1079275, 16541658112.000000, 0.181360, 0.000003
403,3, 369884, 11001654016.000000, 0.272686, 0.000008
404,3, 79546, 2394737920.000000, 1.252747, 0.000038
405,2, 63928, 2066181120.000000, 0.967969, 0.000031
406,3, 231934, 5144875008.000000, 0.583105, 0.000013
407,2, 173137, 3513129984.000000, 0.569293, 0.000012
408,2, 322539, 8558002944.000000, 0.233699, 0.000006
409,5, 145042, 5033956096.000000, 0.993255, 0.000034
410,2, 234440, 5037736960.000000, 0.397004, 0.000009
411,5, 222049, 5331005952.000000, 0.937909, 0.000023
412,5, 181039, 4901432832.000000, 1.020110, 0.000028
413,2, 341211, 10749793024.000000, 0.186050, 0.000006
414,2, 166326, 4805505024.000000, 0.416189, 0.000012
415,1, 381869, 5200045056.000000, 0.192306, 0.000003
416,1, 250343, 5014600960.000000, 0.199418, 0.000004
417,2, 150442, 3469384960.000000, 0.576471, 0.000013
418,2, 249951, 5011403008.000000, 0.399090, 0.000008
419,1, 208404, 4872876032.000000, 0.205218, 0.000005
420,4, 160367, 5008808960.000000, 0.798593, 0.000025
421,1, 255393, 4964488960.000000, 0.201431, 0.000004
422,1, 36477, 1243933952.000000, 0.803901, 0.000027
423,2, 1305104, 18300725760.000000, 0.109285, 0.000002
424,3, 657084, 12424390912.000000, 0.241461, 0.000005
425,2, 557371, 10702543872.000000, 0.186871, 0.000004
426,1, 21, 1185408000.000000, 0.843591, 0.047619
427,3, 1505049, 18281048064.000000, 0.164104, 0.000002
428,2, 103848, 3205719040.000000, 0.623885, 0.000019
429,1, 7921, 1422120960.000000, 0.703175, 0.000126
430,1, 105, 900638976.000000, 1.110323, 0.009524
431,1, 204049, 4663124992.000000, 0.214448, 0.000005
432,2, 15470, 1453986816.000000, 1.375528, 0.000129
433,2, 1292422, 15604730880.000000, 0.128166, 0.000002
434,1, 298, 888690944.000000, 1.125251, 0.003356
435,2, 4, 1143341056.000000, 1.749259, 0.500000
436,3, 369516, 8483524096.000000, 0.353627, 0.000008
437,2, 172032, 4621490176.000000, 0.432761, 0.000012
438,4, 406728, 10400104192.000000, 0.384612, 0.000010
439,3, 534740, 8286993920.000000, 0.362013, 0.000006
440,2, 193023, 4592265984.000000, 0.435515, 0.000010
441,2, 528571, 10249562880.000000, 0.195130, 0.000004
442,1, 10747, 623736832.000000, 1.603240, 0.000093
443,1, 15577, 682255104.000000, 1.465727, 0.000064
444,1, 333792, 4033252864.000000, 0.247939, 0.000003
445,5, 173051, 4245937920.000000, 1.177596, 0.000029
446,2, 1520206, 17174701056.000000, 0.116450, 0.000001
447,2, 533034, 9873184000.000000, 0.202569, 0.000004
448,3, 157387, 4140668928.000000, 0.724521, 0.000019
449,6, 108420, 4140443904.000000, 1.449120, 0.000055
450,3, 623537, 11574557952.000000, 0.259189, 0.000005
451,3, 11529, 1248356096.000000, 2.403160, 0.000260
452,3, 174376, 4418807040.000000, 0.678916, 0.000017
453,3, 157388, 4107742976.000000, 0.730328, 0.000019
454,1, 192133, 3984198912.000000, 0.250991, 0.000005
455,2, 229690, 4178632960.000000, 0.478625, 0.000009
456,1, 329143, 3962533888.000000, 0.252364, 0.000003
457,3, 421565, 9761117184.000000, 0.307342, 0.000007
458,2, 4, 428062976.000000, 4.672210, 0.500000
459,1, 229576, 3915275008.000000, 0.255410, 0.000004
460,3, 439422, 9676993792.000000, 0.310014, 0.000007
461,3, 713426, 11400402176.000000, 0.263149, 0.000004
462,3, 319606, 4389280000.000000, 0.683483, 0.000009
463,2, 504433, 9433504000.000000, 0.212010, 0.000004
464,1, 146966, 3683685120.000000, 0.271467, 0.000007
465,2, 628942, 7362191872.000000, 0.271658, 0.000003
466,1, 178746, 3557560832.000000, 0.281091, 0.000006
467,1, 220255, 3626536192.000000, 0.275745, 0.000005
468,1, 1, 169956864.000000, 5.883846, 1.000000
469,3, 389560, 4074213888.000000, 0.736338, 0.000008
470,3, 464439, 9383166976.000000, 0.319721, 0.000006
471,2, 1154716, 16963947008.000000, 0.117897, 0.000002
472,1, 150237, 3364888832.000000, 0.297187, 0.000007
473,2, 504434, 9378373888.000000, 0.213257, 0.000004
474,2, 504432, 9376571136.000000, 0.213298, 0.000004
475,1, 390265, 7493091072.000000, 0.133456, 0.000003
476,5, 928663, 11159841024.000000, 0.448035, 0.000005
477,2, 317434, 3785799168.000000, 0.528290, 0.000006
478,1, 178745, 3518525184.000000, 0.284210, 0.000006
479,3, 504434, 9519714816.000000, 0.315135, 0.000006
480,1, 1, 101104896.000000, 9.890718, 1.000000
481,3, 1191389, 14322846976.000000, 0.209456, 0.000003
482,4, 701574, 11040161024.000000, 0.362314, 0.000006
