Vehicle, Moves, Counter, Time, Velocity, CVelocity
79,2, 444492, 12486764800.000000, 0.160170, 0.000004
80,5, 1554362, 29993729024.000000, 0.166702, 0.000003
81,6, 735342, 15280585984.000000, 0.392655, 0.000008
82,2, 2, 324662016.000000, 6.160253, 1.000000
83,3, 44515, 2292122112.000000, 1.308831, 0.000067
84,3, 331685, 7278769920.000000, 0.412158, 0.000009
85,3, 128944, 5769560064.000000, 0.519970, 0.000023
86,1, 101968, 2280924928.000000, 0.438419, 0.000010
87,1, 94577, 3870888192.000000, 0.258339, 0.000011
88,3, 314552, 8731465984.000000, 0.343585, 0.000010
89,2, 178205, 5907522816.000000, 0.338551, 0.000011
90,4, 1747498, 29980166912.000000, 0.133422, 0.000002
91,3, 205857, 7312438016.000000, 0.410260, 0.000015
92,3, 1575155, 27425362944.000000, 0.109388, 0.000002
93,2, 75114, 2100422144.000000, 0.952190, 0.000027
94,3, 135008, 4041209088.000000, 0.742352, 0.000022
95,2, 103616, 4814426880.000000, 0.415418, 0.000019
96,3, 216990, 6165561856.000000, 0.486574, 0.000014
97,1, 82007, 3353939968.000000, 0.298157, 0.000012
98,1, 53924, 2070888960.000000, 0.482884, 0.000019
99,1, 1, 160187904.000000, 6.242669, 1.000000
100,2, 162223, 4673329920.000000, 0.427960, 0.000012
101,2, 419708, 9930759936.000000, 0.201394, 0.000005
102,1, 106419, 3319665152.000000, 0.301235, 0.000009
103,2, 365872, 8759793152.000000, 0.228316, 0.000005
104,4, 1847339, 29436580096.000000, 0.135885, 0.000002
105,1, 286638, 6106923008.000000, 0.163749, 0.000003
106,4, 1242407, 23512772864.000000, 0.170120, 0.000003
107,4, 590403, 17278620160.000000, 0.231500, 0.000007
108,1, 1, 101197824.000000, 9.881635, 1.000000
109,2, 85701, 1850245888.000000, 1.080937, 0.000023
110,3, 74511, 3672804864.000000, 0.816814, 0.000040
111,3, 126762, 3812371200.000000, 0.786912, 0.000024
112,1, 54713, 2104557056.000000, 0.475159, 0.000018
113,3, 137576, 4632454144.000000, 0.647605, 0.000022
114,4, 1216416, 25060066816.000000, 0.159616, 0.000003
115,3, 3641625, 43972637952.000000, 0.068224, 0.000001
116,2, 277892, 11626850048.000000, 0.172016, 0.000007
117,5, 1401098, 33297843968.000000, 0.150160, 0.000004
118,3, 1626835, 25228416000.000000, 0.118914, 0.000002
119,3, 1483885, 29758720000.000000, 0.100811, 0.000002
120,3, 1262175, 24629682944.000000, 0.121804, 0.000002
121,2, 123876, 4622562816.000000, 0.432660, 0.000016
122,2, 162223, 4585466112.000000, 0.436161, 0.000012
123,2, 681963, 13343087104.000000, 0.149890, 0.000003
124,1, 438285, 6644946176.000000, 0.150490, 0.000002
125,2, 420997, 11839384064.000000, 0.168928, 0.000005
126,4, 2113750, 34638268928.000000, 0.115479, 0.000002
127,1, 294017, 7250699776.000000, 0.137918, 0.000003
128,2, 171103, 6785940992.000000, 0.294727, 0.000012
129,4, 1052111, 23895492864.000000, 0.167396, 0.000004
130,1, 284222, 5970857984.000000, 0.167480, 0.000004
131,1, 132840, 6626810112.000000, 0.150902, 0.000008
132,3, 2523528, 36643720960.000000, 0.081869, 0.000001
133,3, 1398543, 26772954880.000000, 0.112053, 0.000002
134,4, 3225208, 39075802112.000000, 0.102365, 0.000001
135,3, 1063043, 22663384832.000000, 0.132372, 0.000003
136,4, 2107813, 40503759872.000000, 0.098756, 0.000002
137,5, 3022814, 54246412032.000000, 0.092172, 0.000002
138,2, 315413, 9439465216.000000, 0.211876, 0.000006
139,4, 1035049, 23520283904.000000, 0.170066, 0.000004
140,5, 1548007, 36158910976.000000, 0.138279, 0.000003
141,2, 274469, 7264606976.000000, 0.275307, 0.000007
142,4, 2900937, 39754199808.000000, 0.100618, 0.000001
143,3, 942629, 26709567232.000000, 0.112319, 0.000003
144,2, 217396, 6223913984.000000, 0.321341, 0.000009
145,4, 2854012, 50059291904.000000, 0.079905, 0.000001
146,2, 602786, 18408124928.000000, 0.108648, 0.000003
147,2, 107605, 4791523072.000000, 0.417404, 0.000019
148,1, 132841, 6105486080.000000, 0.163787, 0.000008
149,6, 710091, 17614605056.000000, 0.340626, 0.000008
150,6, 2244545, 44667652096.000000, 0.134325, 0.000003
151,2, 217396, 6093441024.000000, 0.328222, 0.000009
152,3, 275988, 7097403136.000000, 0.422690, 0.000011
153,4, 3276150, 40430879232.000000, 0.098934, 0.000001
154,3, 1567474, 32978863872.000000, 0.090967, 0.000002
155,4, 1017692, 16561846784.000000, 0.241519, 0.000004
156,2, 121865, 3930832896.000000, 0.508798, 0.000016
157,3, 1482361, 26198138112.000000, 0.114512, 0.000002
158,1, 214635, 4786598912.000000, 0.208917, 0.000005
159,2, 424539, 11177632000.000000, 0.178929, 0.000005
160,1, 251240, 4675880960.000000, 0.213863, 0.000004
161,1, 249807, 5356294912.000000, 0.186696, 0.000004
162,4, 1046719, 25421600000.000000, 0.157347, 0.000004
163,3, 1529509, 35058120192.000000, 0.085572, 0.000002
164,1, 24617, 1291956992.000000, 0.774020, 0.000041
165,6, 955717, 28687738880.000000, 0.209149, 0.000006
166,3, 1472054, 34764897024.000000, 0.086294, 0.000002
167,1, 214635, 4571183104.000000, 0.218762, 0.000005
168,4, 945207, 27220520960.000000, 0.146948, 0.000004
169,2, 252520, 6544103936.000000, 0.305619, 0.000008
170,3, 1559340, 32445027840.000000, 0.092464, 0.000002
171,2, 655899, 12182563072.000000, 0.164169, 0.000003
172,2, 53402, 2457718016.000000, 0.813763, 0.000037
173,2, 274823, 4979958016.000000, 0.401610, 0.000007
174,3, 1033564, 16061666816.000000, 0.186780, 0.000003
175,2, 892139, 19635208960.000000, 0.101858, 0.000002
176,3, 3888644, 43453489920.000000, 0.069039, 0.000001
177,4, 687123, 16054117120.000000, 0.249157, 0.000006
178,6, 2884333, 46306845184.000000, 0.129570, 0.000002
179,5, 1318801, 26154804992.000000, 0.191169, 0.000004
180,1, 119041, 5455926016.000000, 0.183287, 0.000008
181,5, 2411024, 35471382016.000000, 0.140959, 0.000002
182,4, 512839, 18186173184.000000, 0.219947, 0.000008
183,4, 2847739, 42682515200.000000, 0.093715, 0.000001
184,6, 1738005, 35457320960.000000, 0.169218, 0.000003
185,3, 362300, 12161615872.000000, 0.246678, 0.000008
186,1, 238801, 4850361856.000000, 0.206170, 0.000004
187,1, 233389, 10284332800.000000, 0.097235, 0.000004
188,1, 116304, 5379492864.000000, 0.185891, 0.000009
189,3, 1041630, 15840948992.000000, 0.189383, 0.000003
190,3, 1060375, 15840514048.000000, 0.189388, 0.000003
191,4, 1273685, 25872795136.000000, 0.154603, 0.000003
192,1, 204586, 4678532096.000000, 0.213742, 0.000005
193,4, 1645533, 27813744128.000000, 0.143814, 0.000002
194,2, 250133, 6158955008.000000, 0.324730, 0.000008
195,1, 579054, 17344312064.000000, 0.057656, 0.000002
196,3, 877506, 17695611904.000000, 0.169534, 0.000003
197,2, 10721, 1679314944.000000, 1.190962, 0.000187
198,3, 278730, 8298349824.000000, 0.361518, 0.000011
199,2, 250133, 6142974976.000000, 0.325575, 0.000008
200,4, 278730, 8602151936.000000, 0.465000, 0.000014
201,2, 79939, 2367874048.000000, 0.844640, 0.000025
202,1, 146327, 3813430784.000000, 0.262231, 0.000007
203,2, 79939, 2356193024.000000, 0.848827, 0.000025
204,5, 233231, 8480990976.000000, 0.589554, 0.000021
205,3, 923250, 25591849984.000000, 0.117225, 0.000003
206,4, 283153, 8499310080.000000, 0.470626, 0.000014
207,2, 168573, 3537606912.000000, 0.565354, 0.000012
208,4, 1194129, 19235717888.000000, 0.207946, 0.000003
209,2, 712525, 23549740032.000000, 0.084927, 0.000003
210,2, 452121, 13698533888.000000, 0.146001, 0.000004
211,3, 184205, 5669689856.000000, 0.529129, 0.000016
212,4, 1750696, 39042673152.000000, 0.102452, 0.000002
213,4, 1022385, 24489648896.000000, 0.163334, 0.000004
214,4, 105588, 4592412928.000000, 0.871002, 0.000038
215,6, 1710844, 35092631808.000000, 0.170976, 0.000004
216,4, 1117705, 17200203008.000000, 0.232555, 0.000004
217,2, 346410, 6468891904.000000, 0.309172, 0.000006
218,3, 321423, 8172976896.000000, 0.367063, 0.000009
219,1, 9, 306086912.000000, 3.267046, 0.111111
220,1, 1, 368498176.000000, 2.713718, 1.000000
221,1, 167571, 5469254912.000000, 0.182840, 0.000006
222,1, 103899, 4785924096.000000, 0.208946, 0.000010
223,2, 321413, 7845926912.000000, 0.254909, 0.000006
224,2, 546780, 10921627136.000000, 0.183123, 0.000004
225,5, 3565262, 40297841152.000000, 0.124076, 0.000001
226,4, 809700, 24102917120.000000, 0.165955, 0.000005
227,4, 2301905, 37284495104.000000, 0.107283, 0.000002
228,2, 493666, 11476633856.000000, 0.174267, 0.000004
229,3, 2417124, 34677329152.000000, 0.086512, 0.000001
230,5, 427641, 15135826944.000000, 0.330342, 0.000012
231,2, 493666, 11439495936.000000, 0.174833, 0.000004
232,4, 1719893, 38112165120.000000, 0.104953, 0.000002
233,3, 3, 1343179008.000000, 2.233507, 1.000000
234,5, 5050507, 55830597120.000000, 0.089557, 0.000001
235,1, 10, 1108091904.000000, 0.902452, 0.100000
236,2, 736764, 15096601856.000000, 0.132480, 0.000003
237,2, 612363, 16752989952.000000, 0.119382, 0.000003
238,1, 170849, 3881659904.000000, 0.257622, 0.000006
239,1, 170848, 3879955200.000000, 0.257735, 0.000006
240,1, 2, 374352896.000000, 2.671276, 0.500000
241,3, 1213598, 22473133056.000000, 0.133493, 0.000002
242,4, 1288798, 27561366016.000000, 0.145131, 0.000003
243,2, 828090, 17082648064.000000, 0.117078, 0.000002
244,1, 8, 1072850176.000000, 0.932097, 0.125000
245,2, 297781, 11483923968.000000, 0.174156, 0.000007
246,1, 441258, 8057124096.000000, 0.124114, 0.000002
247,2, 297781, 11481029888.000000, 0.174200, 0.000007
248,3, 489616, 15038188032.000000, 0.199492, 0.000006
249,4, 87179, 4025426944.000000, 0.993683, 0.000046
250,1, 1, 102072064.000000, 9.797000, 1.000000
251,4, 1882890, 30802520064.000000, 0.129860, 0.000002
252,2, 546781, 10718402048.000000, 0.186595, 0.000004
253,4, 616051, 16640916992.000000, 0.240371, 0.000006
254,3, 853081, 17087290112.000000, 0.175569, 0.000004
255,2, 181488, 3847099136.000000, 0.519872, 0.000011
256,2, 278721, 7665704960.000000, 0.260902, 0.000007
257,3, 1686830, 29858952192.000000, 0.100472, 0.000002
258,4, 2175282, 44088410112.000000, 0.090727, 0.000002
259,3, 1830228, 31869920000.000000, 0.094133, 0.000002
260,2, 191020, 5502153984.000000, 0.363494, 0.000010
261,4, 2494122, 30637773056.000000, 0.130558, 0.000002
262,1, 219283, 9387899904.000000, 0.106520, 0.000005
263,2, 181488, 3827299840.000000, 0.522562, 0.000011
264,4, 2486711, 38000792064.000000, 0.105261, 0.000002
265,3, 1775213, 29182891008.000000, 0.102800, 0.000002
266,3, 343517, 7652215808.000000, 0.392043, 0.000009
267,2, 88669, 3069250048.000000, 0.651625, 0.000023
268,3, 732704, 17132465920.000000, 0.175106, 0.000004
269,2, 206479, 7621667072.000000, 0.262410, 0.000010
270,2, 12, 992803072.000000, 2.014498, 0.166667
271,4, 1433129, 26471910144.000000, 0.151104, 0.000003
272,4, 120259, 4099486976.000000, 0.975732, 0.000033
273,5, 5639611, 59472141056.000000, 0.084073, 0.000001
274,3, 1441151, 33023734016.000000, 0.090844, 0.000002
275,4, 91296, 3732400896.000000, 1.071696, 0.000044
276,4, 1857860, 34047043840.000000, 0.117485, 0.000002
277,2, 167238, 5054185984.000000, 0.395712, 0.000012
278,4, 1989616, 36663512064.000000, 0.109100, 0.000002
279,3, 1923930, 34192961792.000000, 0.087737, 0.000002
280,2, 101858, 4288260864.000000, 0.466390, 0.000020
281,3, 1963135, 36354427136.000000, 0.082521, 0.000002
282,4, 1483050, 32963761920.000000, 0.121345, 0.000003
283,3, 1738451, 21870276864.000000, 0.137172, 0.000002
284,1, 359572, 12602653952.000000, 0.079348, 0.000003
285,2, 928384, 20337415936.000000, 0.098341, 0.000002
286,3, 1010522, 18972752896.000000, 0.158121, 0.000003
287,4, 695486, 16540875008.000000, 0.241825, 0.000006
288,1, 568511, 14337037056.000000, 0.069749, 0.000002
289,6, 1986778, 33784064000.000000, 0.177599, 0.000003
290,3, 729040, 16302363136.000000, 0.184022, 0.000004
291,3, 984197, 23135479040.000000, 0.129671, 0.000003
292,3, 1738450, 21584457984.000000, 0.138989, 0.000002
293,1, 82373, 2206614016.000000, 0.453183, 0.000012
294,3, 495402, 16441804032.000000, 0.182462, 0.000006
295,3, 1117603, 16266068992.000000, 0.184433, 0.000003
296,4, 1763743, 33847175936.000000, 0.118178, 0.000002
297,6, 1169165, 22688094976.000000, 0.264456, 0.000005
298,3, 1257008, 28357009920.000000, 0.105794, 0.000002
299,3, 528183, 14434021888.000000, 0.207842, 0.000006
300,4, 442423, 10487064064.000000, 0.381422, 0.000009
301,3, 235481, 6336530944.000000, 0.473445, 0.000013
302,2, 346011, 12167891200.000000, 0.164367, 0.000006
303,1, 1, 112999936.000000, 8.849563, 1.000000
304,1, 1, 237442048.000000, 4.211554, 1.000000
305,2, 457534, 9782308096.000000, 0.204451, 0.000004
306,5, 1632269, 32933773056.000000, 0.151820, 0.000003
307,4, 2770144, 46753264128.000000, 0.085556, 0.000001
308,3, 1372141, 23349069056.000000, 0.128485, 0.000002
309,4, 3016074, 49182375936.000000, 0.081330, 0.000001
310,3, 576102, 13590606848.000000, 0.220741, 0.000005
311,4, 1287802, 20802811904.000000, 0.192282, 0.000003
312,4, 3064061, 46681803008.000000, 0.085686, 0.000001
313,1, 269596, 9565764096.000000, 0.104539, 0.000004
314,3, 1691981, 33355572992.000000, 0.089940, 0.000002
315,2, 1414763, 24832850944.000000, 0.080538, 0.000001
316,3, 1073270, 29404535040.000000, 0.102025, 0.000003
317,1, 293794, 6063900928.000000, 0.164910, 0.000003
318,3, 293802, 6270269184.000000, 0.478448, 0.000010
319,2, 45355, 1826056960.000000, 1.095256, 0.000044
320,2, 1993308, 30817263872.000000, 0.064899, 0.000001
321,5, 6370687, 54759419904.000000, 0.091308, 0.000001
322,3, 1369681, 29385181952.000000, 0.102092, 0.000002
323,2, 1054757, 19327379968.000000, 0.103480, 0.000002
324,3, 210683, 5589880064.000000, 0.536684, 0.000014
325,1, 662882, 11400281088.000000, 0.087717, 0.000002
326,3, 1501617, 24862202880.000000, 0.120665, 0.000002
327,2, 1089921, 20318398976.000000, 0.098433, 0.000002
328,3, 3783536, 53869209856.000000, 0.055690, 0.000001
329,1, 183512, 5617227008.000000, 0.178024, 0.000005
330,1, 938123, 21854607104.000000, 0.045757, 0.000001
331,1, 293795, 5826819840.000000, 0.171620, 0.000003
332,2, 1360435, 31296296960.000000, 0.063905, 0.000001
333,3, 3182798, 42533607168.000000, 0.070532, 0.000001
334,1, 57981, 1907246080.000000, 0.524316, 0.000017
335,3, 541158, 13009306112.000000, 0.230604, 0.000006
336,3, 1663786, 32982494976.000000, 0.090957, 0.000002
337,3, 1663787, 32981766912.000000, 0.090959, 0.000002
338,3, 4873343, 50770408960.000000, 0.059090, 0.000001
339,1, 217024, 5599740160.000000, 0.178580, 0.000005
340,6, 2433359, 41009896960.000000, 0.146306, 0.000002
341,1, 22498, 960892160.000000, 1.040700, 0.000044
342,1, 1, 431171072.000000, 2.319265, 1.000000
343,3, 675861, 15002438912.000000, 0.199967, 0.000004
344,2, 293801, 6030541824.000000, 0.331645, 0.000007
345,4, 29459, 1948947968.000000, 2.052389, 0.000136
346,1, 375155, 12956954880.000000, 0.077179, 0.000003
347,3, 1044084, 29141406976.000000, 0.102946, 0.000003
348,5, 2847847, 36642718976.000000, 0.136453, 0.000002
349,1, 56563, 1931688192.000000, 0.517682, 0.000018
350,2, 1557129, 21259006976.000000, 0.094078, 0.000001
351,2, 1205382, 15938931968.000000, 0.125479, 0.000002
352,6, 4641577, 52674036992.000000, 0.113908, 0.000001
353,2, 1835217, 36585436928.000000, 0.054667, 0.000001
354,4, 29460, 1720709888.000000, 2.324622, 0.000136
355,2, 275833, 6867149056.000000, 0.291242, 0.000007
356,3, 275033, 9104563200.000000, 0.329505, 0.000011
357,2, 1835216, 36495261952.000000, 0.054802, 0.000001
358,1, 96001, 3139847936.000000, 0.318487, 0.000010
359,1, 503966, 12682126080.000000, 0.078851, 0.000002
360,2, 44618, 1595113984.000000, 1.253829, 0.000045
361,3, 910162, 16992013056.000000, 0.176554, 0.000003
362,5, 645349, 20500448000.000000, 0.243897, 0.000008
363,3, 158052, 4970635776.000000, 0.603545, 0.000019
364,3, 1975697, 37909218048.000000, 0.079136, 0.000002
365,3, 1751556, 31591655936.000000, 0.094962, 0.000002
366,1, 481601, 12020107008.000000, 0.083194, 0.000002
367,2, 267317, 5046031104.000000, 0.396351, 0.000007
368,3, 929718, 15581435904.000000, 0.192537, 0.000003
369,2, 1693267, 25766512128.000000, 0.077620, 0.000001
370,1, 213418, 6162663936.000000, 0.162267, 0.000005
371,3, 637673, 13991345152.000000, 0.214418, 0.000005
372,1, 2, 183787008.000000, 5.441081, 0.500000
373,3, 1165008, 23232920064.000000, 0.129127, 0.000003
374,6, 3959109, 49395980800.000000, 0.121467, 0.000002
375,2, 879263, 19327814912.000000, 0.103478, 0.000002
376,6, 548986, 12887266048.000000, 0.465576, 0.000011
377,1, 340295, 11659536128.000000, 0.085767, 0.000003
378,2, 509261, 11692719872.000000, 0.171047, 0.000004
379,1, 184475, 4370548992.000000, 0.228804, 0.000005
380,5, 1980923, 34533829120.000000, 0.144786, 0.000003
381,6, 6782763, 56362770176.000000, 0.106453, 0.000001
382,1, 340229, 11489042944.000000, 0.087039, 0.000003
383,3, 2644326, 35760925952.000000, 0.083890, 0.000001
384,3, 359526, 7783545856.000000, 0.385428, 0.000008
385,3, 864759, 20360636928.000000, 0.147343, 0.000003
386,1, 467939, 11515468032.000000, 0.086840, 0.000002
387,3, 665047, 20356151040.000000, 0.147376, 0.000005
388,2, 1800651, 35303194112.000000, 0.056652, 0.000001
389,1, 44110, 892456960.000000, 1.120502, 0.000023
390,2, 1800456, 35280197888.000000, 0.056689, 0.000001
391,1, 186271, 4314217216.000000, 0.231792, 0.000005
392,6, 523265, 12437564160.000000, 0.482410, 0.000011
393,3, 872276, 11454612992.000000, 0.261903, 0.000003
394,5, 987455, 18864984832.000000, 0.265041, 0.000005
395,3, 1938235, 37257326080.000000, 0.080521, 0.000002
396,2, 1797265, 35272659968.000000, 0.056701, 0.000001
397,1, 1, 220383232.000000, 4.537550, 1.000000
398,1, 186270, 4303887872.000000, 0.232348, 0.000005
399,1, 326665, 11433662976.000000, 0.087461, 0.000003
400,1, 326668, 11432430080.000000, 0.087470, 0.000003
401,4, 2435759, 40200444928.000000, 0.099501, 0.000002
402,2, 247889, 7476324864.000000, 0.267511, 0.000008
403,1, 16994, 611747840.000000, 1.634660, 0.000059
404,2, 219699, 4161118976.000000, 0.480640, 0.000009
405,2, 175366, 5634663168.000000, 0.354946, 0.000011
406,1, 175364, 5247268864.000000, 0.190575, 0.000006
407,2, 979189, 23199941120.000000, 0.086207, 0.000002
408,5, 6951559, 59705307136.000000, 0.083745, 0.000001
409,2, 2, 338571008.000000, 5.907180, 1.000000
410,4, 3147568, 42695254016.000000, 0.093687, 0.000001
411,3, 1258698, 20937025024.000000, 0.143287, 0.000002
412,2, 242631, 5343043072.000000, 0.374319, 0.000008
413,3, 1446008, 23091729920.000000, 0.129917, 0.000002
414,1, 389446, 7100965888.000000, 0.140826, 0.000003
415,2, 1371390, 27343566080.000000, 0.073143, 0.000001
416,2, 972349, 23104168960.000000, 0.086564, 0.000002
417,3, 6861471, 52709800960.000000, 0.056915, 0.000000
418,2, 16, 1406316800.000000, 1.422155, 0.125000
419,3, 242633, 5472550144.000000, 0.548191, 0.000012
420,1, 167932, 5050427904.000000, 0.198003, 0.000006
421,1, 16825, 908260864.000000, 1.101005, 0.000059
422,2, 191233, 5041058048.000000, 0.396742, 0.000010
423,2, 234541, 5174487040.000000, 0.386512, 0.000009
424,4, 2503557, 41483956992.000000, 0.096423, 0.000002
425,2, 621097, 18475600896.000000, 0.108251, 0.000003
426,3, 1703271, 26156933120.000000, 0.114692, 0.000002
427,2, 909760, 16365480960.000000, 0.122208, 0.000002
428,3, 89964, 3135543040.000000, 0.956772, 0.000033
429,3, 842668, 11732157952.000000, 0.255707, 0.000004
430,1, 244841, 6821084928.000000, 0.146604, 0.000004
431,3, 217772, 5086504960.000000, 0.589796, 0.000014
432,4, 4014879, 45643300096.000000, 0.087636, 0.000001
433,1, 307023, 10505236992.000000, 0.095191, 0.000003
434,2, 181880, 4695037952.000000, 0.425982, 0.000011
435,5, 2889482, 47921055232.000000, 0.104338, 0.000002
436,1, 894475, 14906846976.000000, 0.067083, 0.000001
437,2, 159085, 4797976064.000000, 0.416842, 0.000013
438,1, 761139, 22461345024.000000, 0.044521, 0.000001
439,2, 2043974, 35736061952.000000, 0.055966, 0.000001
440,2, 587199, 17405779968.000000, 0.114904, 0.000003
441,3, 3109085, 40926483200.000000, 0.073302, 0.000001
442,1, 350252, 5807623168.000000, 0.172187, 0.000003
443,3, 2987767, 36575132160.000000, 0.082023, 0.000001
444,3, 1686808, 25599819008.000000, 0.117188, 0.000002
445,3, 3668107, 38772920064.000000, 0.077374, 0.000001
446,2, 3285469, 39733409792.000000, 0.050335, 0.000001
447,1, 97006, 3393293056.000000, 0.294699, 0.000010
448,2, 465609, 12873266944.000000, 0.155361, 0.000004
449,1, 212191, 7265006848.000000, 0.137646, 0.000005
450,2, 1853045, 32882814976.000000, 0.060822, 0.000001
451,1, 1, 112313088.000000, 8.903682, 1.000000
452,2, 1673273, 24777143040.000000, 0.080720, 0.000001
453,1, 97005, 3350625792.000000, 0.298452, 0.000010
454,4, 2310980, 28637769984.000000, 0.139676, 0.000002
455,1, 65975, 1982534912.000000, 0.504405, 0.000015
456,3, 408487, 13587090944.000000, 0.220798, 0.000007
457,3, 148477, 3687499008.000000, 0.813560, 0.000020
458,4, 1246577, 26798809088.000000, 0.149260, 0.000003
459,2, 618879, 5570395904.000000, 0.359041, 0.000003
460,3, 4742839, 51540828928.000000, 0.058206, 0.000001
461,6, 2895179, 34193259008.000000, 0.175473, 0.000002
462,6, 3653978, 46564464128.000000, 0.128854, 0.000002
463,3, 759175, 17986980864.000000, 0.166787, 0.000004
464,3, 371673, 9142437888.000000, 0.328140, 0.000008
465,5, 1233921, 28627760128.000000, 0.174656, 0.000004
466,3, 6846309, 53958027008.000000, 0.055599, 0.000000
467,1, 1, 295888128.000000, 3.379656, 1.000000
468,1, 1295341, 25484628992.000000, 0.039239, 0.000001
469,1, 1668983, 24717589760.000000, 0.040457, 0.000001
470,1, 870670, 13543259136.000000, 0.073837, 0.000001
471,4, 1190239, 23006989824.000000, 0.173860, 0.000003
472,6, 6026568, 51558153984.000000, 0.116373, 0.000001
473,2, 1673082, 24710425856.000000, 0.080937, 0.000001
474,3, 3668107, 38649211904.000000, 0.077621, 0.000001
475,1, 3, 225040128.000000, 4.443652, 0.333333
476,1, 2, 223255808.000000, 4.479167, 0.500000
