Vehicle, Moves, Counter, Time, Velocity, CVelocity
164,5, 4822860, 44117571072.000000, 0.113334, 0.000001
165,3, 1134276, 29109875968.000000, 0.103058, 0.000003
166,3, 497674, 15706012928.000000, 0.191010, 0.000006
167,3, 870090, 23063020032.000000, 0.130078, 0.000003
168,6, 1480850, 35439442944.000000, 0.169303, 0.000004
169,1, 30204, 3183695872.000000, 0.314100, 0.000033
170,2, 827349, 26675732224.000000, 0.074975, 0.000002
171,6, 583095, 20779375104.000000, 0.288748, 0.000010
172,3, 17676, 3080877056.000000, 0.973749, 0.000170
173,5, 840201, 29504222976.000000, 0.169467, 0.000006
174,1, 248284, 10273963008.000000, 0.097333, 0.000004
175,4, 565283, 20397993984.000000, 0.196098, 0.000007
176,2, 588784, 16682684928.000000, 0.119885, 0.000003
177,3, 702156, 20213937920.000000, 0.148412, 0.000004
178,6, 660687, 23910275072.000000, 0.250938, 0.000009
179,2, 458774, 14434088960.000000, 0.138561, 0.000004
180,3, 700450, 20266050816.000000, 0.148031, 0.000004
181,2, 283618, 7359097856.000000, 0.271772, 0.000007
182,2, 7, 2729826048.000000, 0.732647, 0.285714
183,2, 773266, 24104624896.000000, 0.082972, 0.000003
184,3, 258774, 11652996096.000000, 0.257445, 0.000012
185,2, 103111, 4386112000.000000, 0.455985, 0.000019
186,1, 113003, 4848686080.000000, 0.206241, 0.000009
187,4, 6488313, 53885724928.000000, 0.074231, 0.000001
188,3, 773270, 24171814912.000000, 0.124111, 0.000004
189,3, 367454, 14237524992.000000, 0.210711, 0.000008
190,2, 533884, 14191741952.000000, 0.140927, 0.000004
191,6, 2583118, 34980072960.000000, 0.171526, 0.000002
192,3, 700449, 19822045184.000000, 0.151347, 0.000004
193,4, 998036, 25887825920.000000, 0.154513, 0.000004
194,4, 595077, 19566669056.000000, 0.204429, 0.000007
195,3, 463773, 13552609024.000000, 0.221360, 0.000006
196,4, 108210, 4159077120.000000, 0.961752, 0.000037
197,4, 440049, 11044116224.000000, 0.362184, 0.000009
198,3, 298994, 10767183872.000000, 0.278624, 0.000010
199,2, 9, 1598397952.000000, 1.251253, 0.222222
200,3, 1122789, 27753925120.000000, 0.108093, 0.000003
201,2, 227669, 8762919168.000000, 0.228234, 0.000009
202,2, 2, 1571142912.000000, 1.272959, 1.000000
203,3, 837181, 22703358976.000000, 0.132139, 0.000004
204,2, 253209, 10765672192.000000, 0.185776, 0.000008
205,4, 380775, 13270743040.000000, 0.301415, 0.000011
206,4, 294801, 8342327040.000000, 0.479483, 0.000014
207,5, 703568, 22512574976.000000, 0.222098, 0.000007
208,2, 340464, 13048340992.000000, 0.153276, 0.000006
209,2, 415720, 12891427840.000000, 0.155142, 0.000005
210,2, 10, 1033872896.000000, 1.934474, 0.200000
211,6, 1719436, 34538987008.000000, 0.173717, 0.000003
212,4, 484962, 18411170048.000000, 0.217259, 0.000008
213,1, 124764, 4964806912.000000, 0.201418, 0.000008
214,3, 6698784, 52199964160.000000, 0.057471, 0.000000
215,1, 1, 727518976.000000, 1.374535, 1.000000
216,4, 655746, 18474957056.000000, 0.216509, 0.000006
217,5, 1719434, 34348911104.000000, 0.145565, 0.000003
218,1, 208697, 4098515200.000000, 0.243991, 0.000005
219,2, 361680, 11898785024.000000, 0.168084, 0.000006
220,3, 65508, 2972559872.000000, 1.009231, 0.000046
221,2, 380268, 12408688896.000000, 0.161177, 0.000005
222,2, 512268, 12352207872.000000, 0.161914, 0.000004
223,3, 1122787, 26838227968.000000, 0.111781, 0.000003
224,4, 377109, 9907486976.000000, 0.403735, 0.000011
225,5, 2528358, 32673697792.000000, 0.153028, 0.000002
226,2, 454634, 17688087040.000000, 0.113070, 0.000004
227,1, 243111, 8462265088.000000, 0.118172, 0.000004
228,3, 272385, 6806390016.000000, 0.440762, 0.000011
229,3, 801077, 20801417984.000000, 0.144221, 0.000004
230,2, 462583, 15712220160.000000, 0.127289, 0.000004
231,4, 570966, 13351724800.000000, 0.299587, 0.000007
232,4, 4176125, 34718985984.000000, 0.115211, 0.000001
233,2, 577669, 19425437952.000000, 0.102958, 0.000003
234,1, 37386, 1493147136.000000, 0.669726, 0.000027
235,4, 4985463, 47757053184.000000, 0.083757, 0.000001
236,1, 30880, 1215120128.000000, 0.822964, 0.000032
237,2, 1518938, 26671825152.000000, 0.074985, 0.000001
238,3, 508007, 16315187968.000000, 0.183878, 0.000006
239,3, 1547264, 30135890944.000000, 0.099549, 0.000002
240,2, 279978, 7603364096.000000, 0.263041, 0.000007
241,4, 1555744, 28611038976.000000, 0.139806, 0.000003
242,4, 1859440, 29550507008.000000, 0.135361, 0.000002
243,2, 110567, 1895929088.000000, 1.054892, 0.000018
244,2, 311776, 12421735936.000000, 0.161008, 0.000006
245,2, 1400081, 26286737152.000000, 0.076084, 0.000001
246,3, 248097, 10234768128.000000, 0.293119, 0.000012
247,3, 3302283, 34585176064.000000, 0.086742, 0.000001
248,3, 712600, 20713414912.000000, 0.144834, 0.000004
249,3, 810493, 24862459904.000000, 0.120664, 0.000004
250,3, 514265, 15967560192.000000, 0.187881, 0.000006
251,3, 248095, 9947150848.000000, 0.301594, 0.000012
252,5, 10094228, 51828093952.000000, 0.096473, 0.000000
253,5, 4423125, 38391682816.000000, 0.130237, 0.000001
254,4, 1651480, 31602449920.000000, 0.126572, 0.000002
255,1, 341415, 9816685056.000000, 0.101867, 0.000003
256,3, 2233656, 31891134976.000000, 0.094070, 0.000001
257,1, 1, 226946048.000000, 4.406334, 1.000000
258,4, 1820213, 30026927872.000000, 0.133214, 0.000002
259,2, 4, 282345984.000000, 7.083508, 0.500000
260,2, 204749, 9457046016.000000, 0.211483, 0.000010
261,2, 145697, 6250633984.000000, 0.319968, 0.000014
262,3, 7695579, 52054668032.000000, 0.057632, 0.000000
263,2, 2, 256662784.000000, 7.792326, 1.000000
264,3, 373573, 15309900800.000000, 0.195952, 0.000008
265,1, 150697, 6227996160.000000, 0.160565, 0.000007
266,2, 891450, 22842697984.000000, 0.087555, 0.000002
267,2, 1792114, 29604934912.000000, 0.067556, 0.000001
268,2, 2770938, 34619712000.000000, 0.057771, 0.000001
269,3, 722802, 24193293824.000000, 0.124001, 0.000004
270,3, 752101, 20923227136.000000, 0.143381, 0.000004
271,3, 2685048, 38070123008.000000, 0.078802, 0.000001
272,1, 1372315, 28981190912.000000, 0.034505, 0.000001
273,1, 790215, 22654896896.000000, 0.044141, 0.000001
274,6, 6408603, 49096209920.000000, 0.122209, 0.000001
275,1, 83298, 4448870144.000000, 0.224776, 0.000012
276,1, 150516, 6017918976.000000, 0.166170, 0.000007
277,3, 4955168, 43189590016.000000, 0.069461, 0.000001
278,1, 305492, 9198128896.000000, 0.108718, 0.000003
279,5, 636899, 18666940928.000000, 0.267853, 0.000008
280,1, 1097212, 23644462848.000000, 0.042293, 0.000001
281,2, 16865, 1417163008.000000, 1.411270, 0.000119
282,2, 31577, 1539316992.000000, 1.299278, 0.000063
283,2, 1425528, 27213081088.000000, 0.073494, 0.000001
284,6, 1425968, 26165618944.000000, 0.229309, 0.000004
285,2, 212863, 6591880960.000000, 0.303404, 0.000009
286,2, 1986488, 30737952000.000000, 0.065066, 0.000001
287,2, 1348286, 28546384896.000000, 0.070061, 0.000001
288,4, 335845, 14717069056.000000, 0.271793, 0.000012
289,3, 446814, 14615232000.000000, 0.205265, 0.000007
290,1, 269215, 8827021824.000000, 0.113288, 0.000004
291,1, 1348285, 28513132032.000000, 0.035072, 0.000001
292,4, 10991325, 58598370048.000000, 0.068261, 0.000000
293,2, 3477376, 34951151872.000000, 0.057223, 0.000001
294,2, 446473, 14662213888.000000, 0.136405, 0.000004
295,3, 883019, 23245380096.000000, 0.129058, 0.000003
296,3, 7642221, 51349210112.000000, 0.058423, 0.000000
297,1, 1, 416657152.000000, 2.400055, 1.000000
298,3, 3142074, 35677819904.000000, 0.084086, 0.000001
299,2, 2, 658576896.000000, 3.036851, 1.000000
300,4, 1961227, 30234482944.000000, 0.132299, 0.000002
301,5, 3041105, 29391513856.000000, 0.170117, 0.000002
302,4, 4980709, 42440980992.000000, 0.094249, 0.000001
303,2, 184501, 6016285952.000000, 0.332431, 0.000011
304,5, 6572116, 39021571072.000000, 0.128134, 0.000001
305,1, 2, 346225152.000000, 2.888294, 0.500000
306,1, 1, 339636992.000000, 2.944320, 1.000000
307,2, 373814, 14288493824.000000, 0.139973, 0.000005
308,2, 3698360, 37109282048.000000, 0.053895, 0.000001
309,3, 519597, 17917825024.000000, 0.167431, 0.000006
310,1, 202005, 5714021120.000000, 0.175008, 0.000005
311,2, 1348286, 28090510080.000000, 0.071198, 0.000001
312,1, 1, 500212992.000000, 1.999148, 1.000000
313,3, 1943761, 24722125824.000000, 0.121349, 0.000002
314,3, 872452, 22542935040.000000, 0.133079, 0.000003
315,2, 1327425, 27734116096.000000, 0.072113, 0.000002
316,1, 690817, 15870291968.000000, 0.063011, 0.000001
317,3, 440585, 17429801984.000000, 0.172119, 0.000007
318,4, 9914208, 54548733952.000000, 0.073329, 0.000000
319,4, 393039, 15145324032.000000, 0.264108, 0.000010
320,3, 180769, 7658825216.000000, 0.391705, 0.000017
321,1, 247654, 7627013120.000000, 0.131113, 0.000004
322,2, 2565134, 28682059008.000000, 0.069730, 0.000001
323,2, 226527, 7405334784.000000, 0.270076, 0.000009
324,1, 1, 523704064.000000, 1.909475, 1.000000
325,3, 471905, 16804764160.000000, 0.178521, 0.000006
326,3, 3612196, 35806291968.000000, 0.083784, 0.000001
327,5, 1254063, 24061209088.000000, 0.207803, 0.000004
328,2, 202540, 6933856000.000000, 0.288440, 0.000010
329,1, 1, 285807872.000000, 3.498854, 1.000000
330,1, 86773, 4467596032.000000, 0.223834, 0.000012
331,2, 2383882, 33645315072.000000, 0.059444, 0.000001
332,1, 687704, 20282508032.000000, 0.049304, 0.000001
333,2, 292002, 12737393152.000000, 0.157018, 0.000007
334,1, 67262, 3863729920.000000, 0.258817, 0.000015
335,1, 338835, 8608475904.000000, 0.116165, 0.000003
336,4, 3640904, 40415457024.000000, 0.098972, 0.000001
337,2, 208174, 5855433984.000000, 0.341563, 0.000010
338,1, 67261, 3731424000.000000, 0.267994, 0.000015
339,1, 338834, 8544331008.000000, 0.117037, 0.000003
340,1, 183661, 3915659008.000000, 0.255385, 0.000005
341,4, 4039369, 40253120000.000000, 0.099371, 0.000001
342,3, 1103699, 22393470976.000000, 0.133968, 0.000003
343,1, 146660, 6349584896.000000, 0.157491, 0.000007
344,6, 7159959, 41093405952.000000, 0.146009, 0.000001
345,1, 649371, 19508561152.000000, 0.051260, 0.000002
346,3, 652415, 14403830016.000000, 0.208278, 0.000005
347,4, 3798333, 34712976896.000000, 0.115231, 0.000001
348,5, 4413868, 39990463232.000000, 0.125030, 0.000001
349,2, 687134, 17982942976.000000, 0.111217, 0.000003
350,2, 1454484, 27559418880.000000, 0.072570, 0.000001
351,3, 1037953, 22641554176.000000, 0.132500, 0.000003
352,2, 119870, 5674402048.000000, 0.352460, 0.000017
353,3, 260098, 12157701120.000000, 0.246757, 0.000012
354,4, 4307989, 39580961024.000000, 0.101059, 0.000001
355,5, 7059019, 43859517952.000000, 0.114000, 0.000001
356,1, 1, 788633088.000000, 1.268017, 1.000000
357,2, 2472486, 26873286912.000000, 0.074423, 0.000001
358,1, 338836, 7726191872.000000, 0.129430, 0.000003
359,2, 315330, 13068205056.000000, 0.153043, 0.000006
360,3, 904507, 20042822912.000000, 0.149680, 0.000003
361,3, 2474272, 34128051968.000000, 0.087904, 0.000001
362,2, 297232, 7563826944.000000, 0.264416, 0.000007
363,1, 390075, 7148891904.000000, 0.139882, 0.000003
364,2, 273674, 12738262016.000000, 0.157007, 0.000007
365,2, 781262, 19067259136.000000, 0.104892, 0.000003
366,2, 1853849, 27077371904.000000, 0.073862, 0.000001
367,1, 492516, 16936018944.000000, 0.059046, 0.000002
368,3, 296257, 13583853056.000000, 0.220850, 0.000010
369,2, 500902, 17596177920.000000, 0.113661, 0.000004
370,4, 1967508, 27236609024.000000, 0.146861, 0.000002
371,2, 272673, 7313316096.000000, 0.273474, 0.000007
372,6, 4569344, 39702084864.000000, 0.151126, 0.000001
373,1, 451058, 7290842880.000000, 0.137158, 0.000002
374,1, 109747, 5124280832.000000, 0.195149, 0.000009
375,4, 3311287, 33895241984.000000, 0.118011, 0.000001
376,3, 230042, 10684701184.000000, 0.280775, 0.000013
377,1, 115824, 4794308096.000000, 0.208581, 0.000009
378,3, 530823, 18875621120.000000, 0.158935, 0.000006
379,4, 3578901, 38763449856.000000, 0.103190, 0.000001
380,1, 595956, 10222195200.000000, 0.097826, 0.000002
381,2, 354015, 12545961984.000000, 0.159414, 0.000006
382,1, 1, 799128832.000000, 1.251363, 1.000000
383,3, 1669679, 23611056896.000000, 0.127059, 0.000002
384,3, 509319, 13591484160.000000, 0.220726, 0.000006
385,1, 2377947, 25356225024.000000, 0.039438, 0.000000
386,3, 506229, 18119988992.000000, 0.165563, 0.000006
387,2, 269840, 11445234944.000000, 0.174745, 0.000007
388,5, 6145366, 43324293888.000000, 0.115409, 0.000001
389,2, 494980, 13252772864.000000, 0.150912, 0.000004
390,6, 2741794, 28594928128.000000, 0.209827, 0.000002
391,1, 87584, 3711663104.000000, 0.269421, 0.000011
392,2, 494978, 13184427008.000000, 0.151694, 0.000004
393,3, 1299835, 18827791104.000000, 0.159339, 0.000002
394,1, 257048, 9548400896.000000, 0.104730, 0.000004
395,4, 3479463, 37649317888.000000, 0.106244, 0.000001
396,5, 311247, 13182047232.000000, 0.379304, 0.000016
397,2, 309878, 10879543040.000000, 0.183831, 0.000006
398,1, 1, 959730944.000000, 1.041959, 1.000000
399,2, 239715, 8912992000.000000, 0.224392, 0.000008
400,2, 309878, 10522490112.000000, 0.190069, 0.000006
401,4, 514608, 14691316224.000000, 0.272270, 0.000008
402,4, 3328166, 26096121088.000000, 0.153279, 0.000001
403,3, 1791511, 24541734912.000000, 0.122241, 0.000002
404,4, 6709466, 43845303040.000000, 0.091230, 0.000001
405,1, 340941, 12531126016.000000, 0.079801, 0.000003
406,2, 1802855, 24546554880.000000, 0.081478, 0.000001
407,3, 327479, 12517176064.000000, 0.239671, 0.000009
408,2, 219047, 10303496960.000000, 0.194109, 0.000009
409,6, 8083455, 46293949184.000000, 0.129607, 0.000001
410,3, 452576, 14855526144.000000, 0.201945, 0.000007
411,1, 1171014, 22473206016.000000, 0.044497, 0.000001
412,1, 47653, 2765252096.000000, 0.361631, 0.000021
413,2, 195371, 9296073984.000000, 0.215145, 0.000010
414,1, 187052, 8566168064.000000, 0.116738, 0.000005
415,2, 339475, 12285395968.000000, 0.162795, 0.000006
416,1, 219045, 10155079936.000000, 0.098473, 0.000005
417,4, 4412041, 36065278976.000000, 0.110910, 0.000001
418,2, 671752, 14200594944.000000, 0.140839, 0.000003
419,1, 1538342, 18866661888.000000, 0.053004, 0.000001
420,4, 4779876, 37198525952.000000, 0.107531, 0.000001
421,6, 367870, 11851811840.000000, 0.506252, 0.000016
422,2, 164259, 8866285056.000000, 0.225574, 0.000012
423,2, 164261, 8864728832.000000, 0.225613, 0.000012
424,2, 164263, 8858815232.000000, 0.225764, 0.000012
425,2, 286445, 11869221120.000000, 0.168503, 0.000007
426,4, 3498727, 36322558976.000000, 0.110124, 0.000001
427,2, 546075, 13730694912.000000, 0.145659, 0.000004
428,4, 8952113, 48994510080.000000, 0.081642, 0.000000
429,2, 164265, 8569697024.000000, 0.233380, 0.000012
430,2, 147728, 7582065152.000000, 0.263780, 0.000014
431,2, 133406, 7976486912.000000, 0.250737, 0.000015
432,4, 9855142, 49708326144.000000, 0.080469, 0.000000
433,4, 1016844, 15960416000.000000, 0.250620, 0.000004
434,2, 174942, 8980275968.000000, 0.222710, 0.000011
435,3, 480098, 14872297984.000000, 0.201717, 0.000006
436,5, 4073521, 26286731008.000000, 0.190210, 0.000001
437,3, 3709346, 30180212992.000000, 0.099403, 0.000001
438,1, 1, 1599881984.000000, 0.625046, 1.000000
439,2, 2448213, 26284005120.000000, 0.076092, 0.000001
440,3, 3875387, 29941508096.000000, 0.100195, 0.000001
441,2, 537695, 13008786944.000000, 0.153742, 0.000004
442,1, 1126909, 20342306816.000000, 0.049159, 0.000001
443,3, 3636575, 34608524032.000000, 0.086684, 0.000001
444,1, 179031, 4980042240.000000, 0.200802, 0.000006
445,2, 2048382, 27244880128.000000, 0.073408, 0.000001
446,3, 321691, 9805625088.000000, 0.305947, 0.000009
447,3, 2604663, 21210681856.000000, 0.141438, 0.000001
448,3, 3613163, 34269390080.000000, 0.087542, 0.000001
449,3, 321694, 9802585088.000000, 0.306042, 0.000009
450,2, 148097, 7801785088.000000, 0.256352, 0.000014
451,2, 293961, 7727814912.000000, 0.258805, 0.000007
452,1, 36845, 1891005184.000000, 0.528819, 0.000027
453,6, 2481519, 24212583936.000000, 0.247805, 0.000002
454,1, 720136, 13465912064.000000, 0.074262, 0.000001
455,1, 142778, 6877477120.000000, 0.145402, 0.000007
456,6, 1183254, 16581984000.000000, 0.361838, 0.000005
457,1, 1, 195341056.000000, 5.119252, 1.000000
458,3, 10944973, 49746312960.000000, 0.060306, 0.000000
459,1, 1, 191015168.000000, 5.235186, 1.000000
460,2, 279535, 8973561856.000000, 0.222877, 0.000007
461,3, 3566061, 28666789888.000000, 0.104651, 0.000001
462,3, 968725, 13851511040.000000, 0.216583, 0.000003
463,1, 1, 709864960.000000, 1.408719, 1.000000
464,4, 5396979, 33128675840.000000, 0.120741, 0.000001
465,3, 6564359, 41362153216.000000, 0.072530, 0.000000
466,3, 8372927, 39934200064.000000, 0.075124, 0.000000
467,1, 1, 349519872.000000, 2.861068, 1.000000
468,2, 2027088, 25831102208.000000, 0.077426, 0.000001
469,2, 27447, 1047046144.000000, 1.910135, 0.000073
470,3, 2360470, 27702008064.000000, 0.108295, 0.000001
471,3, 539074, 10463123968.000000, 0.286721, 0.000006
472,2, 224916, 4722675968.000000, 0.423489, 0.000009
473,3, 212054, 6413361920.000000, 0.467773, 0.000014
474,3, 160812, 6355170048.000000, 0.472057, 0.000019
475,2, 224918, 4716636160.000000, 0.424031, 0.000009
476,1, 125309, 5785435904.000000, 0.172848, 0.000008
477,2, 1933197, 17979744000.000000, 0.111236, 0.000001
478,3, 8628558, 43674091008.000000, 0.068691, 0.000000
