Vehicle, Moves, Counter, Time, Velocity, CVelocity
87,5, 3086023, 43570023936.000000, 0.114758, 0.000002
88,3, 1243377, 19654169856.000000, 0.152639, 0.000002
89,3, 1224457, 19633149952.000000, 0.152803, 0.000002
90,5, 4511595, 49978208000.000000, 0.100044, 0.000001
91,1, 524911, 4985532160.000000, 0.200580, 0.000002
92,2, 916976, 15082081024.000000, 0.132608, 0.000002
93,1, 286413, 4806435072.000000, 0.208054, 0.000003
94,3, 1058796, 15691175168.000000, 0.191190, 0.000003
95,2, 306660, 3146667008.000000, 0.635593, 0.000007
96,3, 714791, 8661384960.000000, 0.346365, 0.000004
97,1, 2, 283077888.000000, 3.532597, 0.500000
98,2, 1239388, 17220489984.000000, 0.116141, 0.000002
99,3, 377031, 5175497984.000000, 0.579654, 0.000008
100,5, 1284990, 16739953920.000000, 0.298687, 0.000004
101,6, 7017988, 56393404928.000000, 0.106395, 0.000001
102,3, 1224459, 19578797056.000000, 0.153227, 0.000002
103,2, 624833, 6840429056.000000, 0.292379, 0.000003
104,6, 2510116, 33848488192.000000, 0.177261, 0.000002
105,1, 235701, 3300344832.000000, 0.302999, 0.000004
106,2, 743110, 10110189056.000000, 0.197820, 0.000003
107,4, 1528303, 27394899200.000000, 0.146013, 0.000003
108,6, 2576549, 26544840960.000000, 0.226033, 0.000002
109,4, 1528301, 27392172032.000000, 0.146027, 0.000003
110,3, 9, 1186582016.000000, 2.528270, 0.333333
111,3, 1385207, 23900290048.000000, 0.125521, 0.000002
112,2, 6, 469099008.000000, 4.263492, 0.333333
113,1, 162837, 2725979904.000000, 0.366841, 0.000006
114,4, 4615619, 45974011136.000000, 0.087006, 0.000001
115,3, 1100303, 14918041856.000000, 0.201099, 0.000003
116,1, 1, 167757056.000000, 5.961001, 1.000000
117,2, 2283722, 34654881024.000000, 0.057712, 0.000001
118,4, 1860731, 25806144000.000000, 0.155002, 0.000002
119,2, 639264, 7970690048.000000, 0.250919, 0.000003
120,2, 6, 433318144.000000, 4.615546, 0.333333
121,3, 2590913, 38823313920.000000, 0.077273, 0.000001
122,1, 162835, 2681374976.000000, 0.372943, 0.000006
123,3, 1183491, 19107859968.000000, 0.157003, 0.000003
124,2, 2656316, 24241943040.000000, 0.082502, 0.000001
125,2, 684262, 11449009152.000000, 0.174688, 0.000003
126,2, 520372, 8127648000.000000, 0.246074, 0.000004
127,1, 1204114, 20562988032.000000, 0.048631, 0.000001
128,2, 437586, 6276498944.000000, 0.318649, 0.000005
129,1, 353210, 2720131072.000000, 0.367629, 0.000003
130,2, 3, 324321024.000000, 6.166729, 0.666667
131,2, 95226, 2282183936.000000, 0.876354, 0.000021
132,3, 3301727, 43744562176.000000, 0.068580, 0.000001
133,4, 409531, 6522110208.000000, 0.613298, 0.000010
134,2, 3236052, 45162306048.000000, 0.044285, 0.000001
135,2, 437256, 6106580992.000000, 0.327516, 0.000005
136,6, 2225272, 33101155840.000000, 0.181263, 0.000003
137,5, 2756495, 34347111168.000000, 0.145573, 0.000002
138,3, 663085, 11129270016.000000, 0.269559, 0.000005
139,2, 1289960, 16110001152.000000, 0.124146, 0.000002
140,3, 1930784, 30008570112.000000, 0.099971, 0.000002
141,2, 1352171, 20148039168.000000, 0.099265, 0.000001
142,3, 584706, 9834438912.000000, 0.305050, 0.000005
143,6, 2225276, 33091279104.000000, 0.181317, 0.000003
144,1, 223215, 3728197888.000000, 0.268226, 0.000004
145,6, 1465510, 23609651200.000000, 0.254133, 0.000004
146,3, 946071, 12103908864.000000, 0.247854, 0.000003
147,3, 3229054, 45095635968.000000, 0.066525, 0.000001
148,2, 313406, 5740288000.000000, 0.348415, 0.000006
149,4, 508833, 9031367936.000000, 0.442901, 0.000008
150,4, 3138632, 45061195008.000000, 0.088768, 0.000001
151,2, 1054800, 14057465088.000000, 0.142273, 0.000002
152,3, 909845, 11870632960.000000, 0.252725, 0.000003
153,4, 1497485, 21859580928.000000, 0.182986, 0.000003
154,4, 706563, 8811296768.000000, 0.453963, 0.000006
155,4, 3169797, 38515088896.000000, 0.103855, 0.000001
156,2, 2184186, 33770530048.000000, 0.059223, 0.000001
157,3, 668297, 11579544064.000000, 0.259078, 0.000004
158,1, 345931, 3659660032.000000, 0.273249, 0.000003
159,2, 284737, 2399003904.000000, 0.833679, 0.000007
160,5, 1554109, 23098989056.000000, 0.216460, 0.000003
161,3, 1512450, 17984593152.000000, 0.166809, 0.000002
162,1, 1, 120632832.000000, 8.289617, 1.000000
163,3, 911919, 13711993088.000000, 0.218787, 0.000003
164,3, 988385, 13387680768.000000, 0.224087, 0.000003
165,4, 2309525, 37318276096.000000, 0.107186, 0.000002
166,4, 6190976, 44593369088.000000, 0.089699, 0.000001
167,3, 370567, 5353406208.000000, 0.560391, 0.000008
168,4, 1657908, 19102482944.000000, 0.209397, 0.000002
169,1, 1078786, 19101096960.000000, 0.052353, 0.000001
170,3, 467703, 8044667136.000000, 0.372918, 0.000006
171,1, 50631, 1129530112.000000, 0.885324, 0.000020
172,3, 1510091, 16558035968.000000, 0.181181, 0.000002
173,3, 992382, 15012145920.000000, 0.199838, 0.000003
174,3, 3546025, 44235735808.000000, 0.067818, 0.000001
175,2, 37, 921682944.000000, 2.169944, 0.054054
176,1, 520103, 6207748864.000000, 0.161089, 0.000002
177,3, 929581, 11302372864.000000, 0.265431, 0.000003
178,5, 2579710, 33312237056.000000, 0.150095, 0.000002
179,2, 195625, 2775227136.000000, 0.720662, 0.000010
180,1, 260071, 4549782016.000000, 0.219791, 0.000004
181,1, 1062071, 18898683904.000000, 0.052914, 0.000001
182,2, 1586502, 22389763072.000000, 0.089327, 0.000001
183,2, 580170, 7830916096.000000, 0.255398, 0.000003
184,4, 427106, 7698066944.000000, 0.519611, 0.000009
185,4, 6357364, 55690832896.000000, 0.071825, 0.000001
186,6, 2144140, 27620516096.000000, 0.217230, 0.000003
187,1, 13659, 573357056.000000, 1.744114, 0.000073
188,2, 257680, 4669699072.000000, 0.428293, 0.000008
189,2, 13658, 785793024.000000, 2.545199, 0.000146
190,4, 1495266, 24936872192.000000, 0.160405, 0.000003
191,2, 257678, 4646747904.000000, 0.430409, 0.000008
192,4, 1424534, 20695586048.000000, 0.193278, 0.000003
193,4, 2986792, 37502045952.000000, 0.106661, 0.000001
194,2, 282944, 4712726016.000000, 0.424383, 0.000007
195,5, 3013002, 37350157056.000000, 0.133868, 0.000002
196,4, 427102, 7633739008.000000, 0.523990, 0.000009
197,3, 649485, 11559577088.000000, 0.259525, 0.000005
198,2, 2062675, 32612123904.000000, 0.061327, 0.000001
199,1, 500744, 7618942976.000000, 0.131252, 0.000002
200,4, 2334124, 36773795072.000000, 0.108773, 0.000002
201,4, 427098, 7607121920.000000, 0.525823, 0.000009
202,2, 257669, 4611488000.000000, 0.433699, 0.000008
203,1, 468292, 5902020864.000000, 0.169433, 0.000002
204,4, 661826, 10415678976.000000, 0.384036, 0.000006
205,3, 2369864, 36761303808.000000, 0.081608, 0.000001
206,2, 1588080, 18557803008.000000, 0.107771, 0.000001
207,4, 3225813, 27347684864.000000, 0.146265, 0.000001
208,1, 468293, 5699661824.000000, 0.175449, 0.000002
209,5, 3847664, 46804204032.000000, 0.106828, 0.000001
210,5, 1684367, 23449274112.000000, 0.213226, 0.000003
211,2, 245072, 4001230080.000000, 0.499846, 0.000008
212,1, 350160, 5597282048.000000, 0.178658, 0.000003
213,2, 1494844, 23118070016.000000, 0.086512, 0.000001
214,1, 6, 234662912.000000, 4.261432, 0.166667
215,1, 182733, 3665811968.000000, 0.272791, 0.000005
216,2, 637726, 10015467008.000000, 0.199691, 0.000003
217,1, 74903, 1617030144.000000, 0.618418, 0.000013
218,1, 125410, 2010672896.000000, 0.497346, 0.000008
219,6, 3471748, 35472836864.000000, 0.169144, 0.000002
220,3, 1248395, 19888352000.000000, 0.150842, 0.000002
221,2, 427892, 8798477056.000000, 0.227312, 0.000005
222,3, 1403672, 21855102976.000000, 0.137268, 0.000002
223,2, 1266108, 20902959104.000000, 0.095680, 0.000002
224,6, 2313684, 21063173120.000000, 0.284857, 0.000003
225,1, 2, 174620160.000000, 5.726716, 0.500000
226,2, 151419, 3595959040.000000, 0.556180, 0.000013
227,3, 1283018, 21020054016.000000, 0.142721, 0.000002
228,1, 350154, 5501140992.000000, 0.181780, 0.000003
229,5, 1635088, 23227197184.000000, 0.215265, 0.000003
230,1, 350156, 5497735936.000000, 0.181893, 0.000003
231,3, 972458, 16335607040.000000, 0.183648, 0.000003
232,1, 852746, 11795531008.000000, 0.084778, 0.000001
233,1, 2, 100957952.000000, 9.905114, 0.500000
234,5, 3497870, 41655211008.000000, 0.120033, 0.000001
235,1, 411782, 5145172992.000000, 0.194357, 0.000002
236,4, 773891, 12077840896.000000, 0.331185, 0.000005
237,3, 746860, 14046596864.000000, 0.213575, 0.000004
238,3, 463841, 6851406080.000000, 0.437866, 0.000006
239,3, 1266449, 20952100096.000000, 0.143184, 0.000002
240,2, 894697, 9623153152.000000, 0.207832, 0.000002
241,2, 646444, 9517658112.000000, 0.210136, 0.000003
242,3, 1930883, 30364971008.000000, 0.098798, 0.000002
243,2, 1292227, 14679154944.000000, 0.136248, 0.000002
244,1, 1, 229809920.000000, 4.351422, 1.000000
245,1, 364419, 4962828032.000000, 0.201498, 0.000003
246,4, 1450947, 22705026816.000000, 0.176172, 0.000003
247,1, 311797, 5173773056.000000, 0.193283, 0.000003
248,4, 2422876, 35707682048.000000, 0.112021, 0.000002
249,4, 3402371, 37525211904.000000, 0.106595, 0.000001
250,2, 936321, 17574168064.000000, 0.113803, 0.000002
251,4, 5032040, 51936548864.000000, 0.077017, 0.000001
252,2, 235456, 3780183808.000000, 0.529075, 0.000008
253,2, 2696276, 38013884160.000000, 0.052612, 0.000001
254,1, 1856921, 27993062144.000000, 0.035723, 0.000001
255,3, 4029998, 49237857024.000000, 0.060929, 0.000001
256,2, 2300263, 22298169088.000000, 0.089693, 0.000001
257,2, 522348, 8933701888.000000, 0.223871, 0.000004
258,3, 512963, 9442663936.000000, 0.317707, 0.000006
259,2, 1276383, 17069169920.000000, 0.117170, 0.000002
260,1, 140046, 2799194880.000000, 0.357246, 0.000007
261,2, 924995, 17159309824.000000, 0.116555, 0.000002
262,6, 9824131, 60322769920.000000, 0.099465, 0.000001
263,2, 755795, 15553187072.000000, 0.128591, 0.000003
264,1, 225031, 4703515904.000000, 0.212607, 0.000004
265,2, 1395427, 22231129088.000000, 0.089964, 0.000001
266,4, 3508190, 35801318144.000000, 0.111728, 0.000001
267,3, 2223120, 22155545088.000000, 0.135406, 0.000001
268,2, 832626, 17139185152.000000, 0.116692, 0.000002
269,4, 2133297, 35236904192.000000, 0.113517, 0.000002
270,1, 287963, 6397569024.000000, 0.156309, 0.000003
271,3, 4009205, 37047175936.000000, 0.080978, 0.000001
272,2, 2320918, 35214653952.000000, 0.056795, 0.000001
273,3, 2607506, 34222673152.000000, 0.087661, 0.000001
274,3, 1336316, 12773523968.000000, 0.234861, 0.000002
275,1, 1049274, 20040209152.000000, 0.049900, 0.000001
276,2, 769927, 15247920896.000000, 0.131165, 0.000003
277,2, 302084, 6126750208.000000, 0.326437, 0.000007
278,1, 302089, 6125349120.000000, 0.163256, 0.000003
279,3, 293688, 5870203904.000000, 0.511056, 0.000010
280,2, 942276, 16824353024.000000, 0.118875, 0.000002
281,6, 2712134, 33241804032.000000, 0.180496, 0.000002
282,1, 187054, 4421158912.000000, 0.226185, 0.000005
283,1, 1, 535864064.000000, 1.866145, 1.000000
284,1, 4, 624581120.000000, 1.601073, 0.250000
285,1, 302087, 6093504000.000000, 0.164109, 0.000003
286,4, 3169363, 41788609024.000000, 0.095720, 0.000001
287,1, 527307, 10968300032.000000, 0.091172, 0.000002
288,2, 846756, 16792292096.000000, 0.119102, 0.000002
289,1, 2, 607008768.000000, 1.647423, 0.500000
290,3, 769914, 15194968064.000000, 0.197434, 0.000004
291,2, 1242431, 20669627904.000000, 0.096760, 0.000002
292,2, 293686, 5728005888.000000, 0.349162, 0.000007
293,3, 2517711, 38125326848.000000, 0.078688, 0.000001
294,2, 660087, 8706458112.000000, 0.229715, 0.000003
295,3, 4030000, 48669004032.000000, 0.061641, 0.000001
296,4, 6215192, 52383246080.000000, 0.076360, 0.000001
297,1, 284199, 4019806976.000000, 0.248768, 0.000004
298,1, 527303, 10940060928.000000, 0.091407, 0.000002
299,2, 1237998, 23001815040.000000, 0.086950, 0.000002
300,2, 542514, 8503898112.000000, 0.235186, 0.000004
301,3, 921308, 16623262976.000000, 0.180470, 0.000003
302,1, 272121, 3797633024.000000, 0.263322, 0.000004
303,4, 2440157, 18185780992.000000, 0.219952, 0.000002
304,4, 1667403, 27272560128.000000, 0.146668, 0.000002
305,1, 265121, 3644340992.000000, 0.274398, 0.000004
306,3, 2039179, 27540873984.000000, 0.108929, 0.000001
307,3, 2222734, 21231162880.000000, 0.141302, 0.000001
308,2, 512580, 8210835200.000000, 0.243581, 0.000004
309,1, 287947, 5495064064.000000, 0.181981, 0.000003
310,2, 640925, 8129070080.000000, 0.246031, 0.000003
311,4, 2209925, 30274195968.000000, 0.132126, 0.000002
312,2, 522347, 7937022976.000000, 0.251984, 0.000004
313,1, 234999, 3412471040.000000, 0.293043, 0.000004
314,2, 271978, 5099841024.000000, 0.392169, 0.000007
315,2, 1994191, 19249225984.000000, 0.103900, 0.000001
316,2, 375549, 7897165056.000000, 0.253255, 0.000005
317,2, 908000, 16144147200.000000, 0.123884, 0.000002
318,3, 867785, 16008101120.000000, 0.187405, 0.000003
319,3, 2853138, 34815223040.000000, 0.086169, 0.000001
320,3, 2579911, 33012060928.000000, 0.090876, 0.000001
321,1, 1, 178823936.000000, 5.592093, 1.000000
322,2, 742316, 14276429824.000000, 0.140091, 0.000003
323,1, 86288, 1537072896.000000, 0.650587, 0.000012
324,3, 2568264, 37207540224.000000, 0.080629, 0.000001
325,3, 2908641, 34661729024.000000, 0.086551, 0.000001
326,3, 976151, 14258207232.000000, 0.210405, 0.000003
327,2, 897950, 15831794176.000000, 0.126328, 0.000002
328,3, 699843, 9987708928.000000, 0.300369, 0.000004
329,1, 262161, 5097726976.000000, 0.196166, 0.000004
330,3, 2826514, 37160332800.000000, 0.080731, 0.000001
331,3, 2826512, 37157355008.000000, 0.080738, 0.000001
332,1, 739989, 14200147968.000000, 0.070422, 0.000001
333,2, 517994, 9669189888.000000, 0.206843, 0.000004
334,6, 8658196, 53823014912.000000, 0.111476, 0.000001
335,3, 3507395, 28126640128.000000, 0.106660, 0.000001
336,3, 2183545, 20790788096.000000, 0.144295, 0.000001
337,5, 3330788, 35714248960.000000, 0.140000, 0.000002
338,3, 3996759, 47672411904.000000, 0.062929, 0.000001
339,2, 739907, 14178199808.000000, 0.141062, 0.000003
340,3, 1389787, 14069544960.000000, 0.213227, 0.000002
341,2, 2013594, 31695218944.000000, 0.063101, 0.000001
342,1, 499365, 7741039872.000000, 0.129182, 0.000002
343,3, 3327479, 40922425856.000000, 0.073309, 0.000001
344,3, 2351628, 20385102080.000000, 0.147166, 0.000001
345,1, 622733, 9875291904.000000, 0.101263, 0.000002
346,3, 2853131, 34466300928.000000, 0.087042, 0.000001
347,1, 198542, 3214548992.000000, 0.311086, 0.000005
348,1, 487282, 9830120960.000000, 0.101728, 0.000002
349,2, 2037476, 31291024896.000000, 0.063916, 0.000001
350,3, 2680371, 31599917824.000000, 0.094937, 0.000001
351,1, 235965, 4608485888.000000, 0.216991, 0.000004
352,1, 467453, 7310036224.000000, 0.136798, 0.000002
353,1, 160313, 2552869120.000000, 0.391716, 0.000006
354,3, 1802360, 16939100160.000000, 0.177105, 0.000002
355,3, 943814, 13691910912.000000, 0.219107, 0.000003
356,5, 5474832, 47795709952.000000, 0.104612, 0.000001
357,2, 2435186, 36623182080.000000, 0.054610, 0.000001
358,2, 1489448, 23023591936.000000, 0.086867, 0.000001
359,3, 1059197, 18324486912.000000, 0.163715, 0.000003
360,3, 1802357, 16899353088.000000, 0.177522, 0.000002
361,2, 2435190, 36606987776.000000, 0.054634, 0.000001
362,3, 1293781, 21113850112.000000, 0.142087, 0.000002
363,1, 583950, 9428462848.000000, 0.106062, 0.000002
364,6, 7172854, 50696067072.000000, 0.118352, 0.000001
365,1, 25423, 785257984.000000, 1.273467, 0.000039
366,3, 1293779, 20990952192.000000, 0.142919, 0.000002
367,3, 2794432, 36467352064.000000, 0.082265, 0.000001
368,1, 589898, 8960609024.000000, 0.111600, 0.000002
369,4, 3143709, 33888978944.000000, 0.118032, 0.000001
370,2, 1453321, 20363688960.000000, 0.098214, 0.000001
371,3, 3976788, 46975515904.000000, 0.063863, 0.000001
372,1, 69006, 1284318976.000000, 0.778623, 0.000014
373,2, 1619512, 17314251008.000000, 0.115512, 0.000001
374,2, 568562, 6977767168.000000, 0.286625, 0.000004
375,2, 768373, 15040658944.000000, 0.132973, 0.000003
376,2, 2419351, 36382119168.000000, 0.054972, 0.000001
377,1, 223722, 4306322176.000000, 0.232217, 0.000004
378,3, 2773111, 36354747136.000000, 0.082520, 0.000001
379,2, 1151448, 10618577920.000000, 0.188349, 0.000002
380,1, 88964, 2163857152.000000, 0.462138, 0.000011
381,3, 862600, 10774327040.000000, 0.278440, 0.000003
382,2, 1193162, 18288885760.000000, 0.109356, 0.000002
383,2, 984308, 10596040960.000000, 0.188750, 0.000002
384,3, 2469484, 31898746112.000000, 0.094048, 0.000001
385,1, 523529, 4392102912.000000, 0.227681, 0.000002
386,1, 121731, 2133331968.000000, 0.468750, 0.000008
387,1, 164045, 4022824960.000000, 0.248582, 0.000006
388,3, 3045294, 33529957120.000000, 0.089472, 0.000001
389,1, 121733, 2084333056.000000, 0.479770, 0.000008
390,3, 1365336, 10475930880.000000, 0.286371, 0.000002
391,2, 2959118, 32336557824.000000, 0.061850, 0.000001
392,2, 1151449, 10340861184.000000, 0.193407, 0.000002
393,4, 2282058, 19588389888.000000, 0.204203, 0.000002
394,3, 2469488, 31563707904.000000, 0.095046, 0.000001
395,2, 3267266, 35679774976.000000, 0.056054, 0.000001
396,2, 1148014, 20646831104.000000, 0.096867, 0.000002
397,2, 2382843, 35681303040.000000, 0.056052, 0.000001
398,2, 373838, 6083816192.000000, 0.328741, 0.000005
399,5, 2227919, 32434454016.000000, 0.154157, 0.000002
400,2, 631885, 12731051008.000000, 0.157096, 0.000003
401,2, 2156793, 32430309888.000000, 0.061671, 0.000001
402,3, 5033059, 42899958016.000000, 0.069930, 0.000001
403,2, 1842551, 28811622912.000000, 0.069416, 0.000001
404,2, 1574391, 13273783808.000000, 0.150673, 0.000001
405,3, 571160, 8316179968.000000, 0.360743, 0.000005
406,2, 770769, 15408337152.000000, 0.129800, 0.000003
407,3, 856433, 12523659776.000000, 0.239547, 0.000004
408,4, 508572, 8265203968.000000, 0.483957, 0.000008
409,1, 163006, 2927143168.000000, 0.341630, 0.000006
410,1, 94710, 1443347200.000000, 0.692834, 0.000011
411,2, 1936170, 26326930176.000000, 0.075968, 0.000001
412,3, 2811442, 36895793920.000000, 0.081310, 0.000001
413,4, 2434054, 26816428032.000000, 0.149162, 0.000002
414,1, 57924, 1115088896.000000, 0.896789, 0.000017
415,3, 1569948, 23359181056.000000, 0.128429, 0.000002
416,5, 5217512, 47466452992.000000, 0.105338, 0.000001
417,3, 2505955, 30991196928.000000, 0.096802, 0.000001
418,2, 2116822, 27932605952.000000, 0.071601, 0.000001
419,3, 3013246, 38842099968.000000, 0.077236, 0.000001
420,3, 2609915, 30021410048.000000, 0.099929, 0.000001
421,1, 83451, 1284052992.000000, 0.778784, 0.000012
422,2, 1516412, 22526678784.000000, 0.088784, 0.000001
423,3, 1659596, 15235079936.000000, 0.196914, 0.000002
424,2, 826678, 16565718016.000000, 0.120731, 0.000002
425,2, 1364327, 18783453184.000000, 0.106477, 0.000001
426,2, 310685, 5243117056.000000, 0.381452, 0.000006
427,5, 6170712, 45584152064.000000, 0.109687, 0.000001
428,1, 820558, 9121574144.000000, 0.109630, 0.000001
429,1, 351285, 5092109056.000000, 0.196382, 0.000003
430,2, 1083961, 9018319872.000000, 0.221771, 0.000002
431,2, 1496658, 22133209088.000000, 0.090362, 0.000001
432,5, 7397967, 47864211968.000000, 0.104462, 0.000001
433,1, 599125, 11723016960.000000, 0.085302, 0.000002
434,1, 399369, 5049359104.000000, 0.198045, 0.000003
435,1, 2, 362087936.000000, 2.761760, 0.500000
436,3, 480983, 7476086784.000000, 0.401279, 0.000006
437,3, 806085, 11695768064.000000, 0.256503, 0.000004
438,2, 976160, 11693621760.000000, 0.171033, 0.000002
439,1, 20794, 895109120.000000, 1.117182, 0.000048
440,3, 7637323, 48389299968.000000, 0.061997, 0.000000
441,5, 5971510, 42242135040.000000, 0.118365, 0.000001
442,5, 6689682, 45800417792.000000, 0.109169, 0.000001
443,1, 56459, 835386112.000000, 1.197051, 0.000018
444,1, 413985, 7153308928.000000, 0.139795, 0.000002
445,3, 864286, 11706036992.000000, 0.256278, 0.000003
446,3, 504655, 7447556096.000000, 0.402817, 0.000006
447,1, 56461, 827929088.000000, 1.207833, 0.000018
448,1, 56463, 826018048.000000, 1.210627, 0.000018
449,1, 2, 177497088.000000, 5.633895, 0.500000
450,2, 1744508, 24618824192.000000, 0.081239, 0.000001
451,3, 848339, 10313673984.000000, 0.290876, 0.000004
452,3, 806083, 11666489856.000000, 0.257147, 0.000004
453,3, 4886920, 41837624832.000000, 0.071706, 0.000001
454,3, 2280450, 29395975168.000000, 0.102055, 0.000001
455,2, 1340273, 18539198976.000000, 0.107880, 0.000001
456,2, 1639906, 23623579136.000000, 0.084661, 0.000001
457,1, 542664, 7426192128.000000, 0.134659, 0.000002
458,1, 431590, 7463572224.000000, 0.133984, 0.000002
459,2, 1060404, 19484468992.000000, 0.102646, 0.000002
460,5, 6689684, 45765765120.000000, 0.109252, 0.000001
461,1, 22588, 451343872.000000, 2.215606, 0.000044
462,2, 1781463, 27554448896.000000, 0.072584, 0.000001
463,6, 9822334, 56177672960.000000, 0.106804, 0.000001
464,1, 29187, 550896128.000000, 1.815224, 0.000034
465,4, 4192502, 47132113920.000000, 0.084868, 0.000001
466,1, 2523593, 34954544128.000000, 0.028609, 0.000000
467,1, 1, 145961984.000000, 6.851099, 1.000000
468,1, 780958, 8600084992.000000, 0.116278, 0.000001
469,5, 3145565, 35823808000.000000, 0.139572, 0.000002
470,1, 502694, 6867600128.000000, 0.145611, 0.000002
471,3, 3760584, 44459543040.000000, 0.067477, 0.000001
472,2, 2653524, 36010749952.000000, 0.055539, 0.000001
473,1, 27, 114312960.000000, 8.747914, 0.037037
